"Selection","View","Channel","Start_DateTime_ISO8601","End_DateTime_ISO8601","Low.Freq..Hz.","High.Freq..Hz.","Species","Detection_Confidence"
1981,"Spectrogram 1",1,"2009-03-31T23:33:52-05:00","2009-03-31T23:33:56-05:00",85.399,203.857,"RIWH","Possibly_Detected"
1982,"Spectrogram 1",1,"2009-03-31T23:35:11-05:00","2009-03-31T23:35:13-05:00",52.342,187.328,"RIWH","Possibly_Detected"
1983,"Spectrogram 1",1,"2009-03-31T23:35:29-05:00","2009-03-31T23:35:32-05:00",99.174,228.65,"RIWH","Detected"
1984,"Spectrogram 1",1,"2009-03-31T23:36:41-05:00","2009-03-31T23:36:44-05:00",115.702,247.934,"RIWH","Detected"
1985,"Spectrogram 1",1,"2009-03-31T23:36:51-05:00","2009-03-31T23:36:53-05:00",88.154,258.953,"RIWH","Detected"
1986,"Spectrogram 1",1,"2009-03-31T23:37:13-05:00","2009-03-31T23:37:15-05:00",107.438,195.592,"RIWH","Detected"
1987,"Spectrogram 1",1,"2009-03-31T23:38:01-05:00","2009-03-31T23:38:04-05:00",74.38,217.631,"RIWH","Detected"
1988,"Spectrogram 1",1,"2009-03-31T23:38:33-05:00","2009-03-31T23:38:35-05:00",96.419,239.669,"RIWH","Detected"
1989,"Spectrogram 1",1,"2009-03-31T23:38:35-05:00","2009-03-31T23:38:36-05:00",101.928,250.689,"RIWH","Possibly_Detected"
1990,"Spectrogram 1",1,"2009-03-31T23:38:36-05:00","2009-03-31T23:38:38-05:00",112.948,269.972,"RIWH","Detected"
1991,"Spectrogram 1",1,"2009-03-31T23:39:46-05:00","2009-03-31T23:39:48-05:00",121.212,228.65,"RIWH","Detected"
1992,"Spectrogram 1",1,"2009-03-31T23:40:09-05:00","2009-03-31T23:40:11-05:00",82.645,181.818,"RIWH","Detected"
1993,"Spectrogram 1",1,"2009-03-31T23:40:22-05:00","2009-03-31T23:40:24-05:00",121.212,217.631,"RIWH","Detected"
1994,"Spectrogram 1",1,"2009-03-31T23:40:36-05:00","2009-03-31T23:40:38-05:00",214.876,308.54,"RIWH","Possibly_Detected"
1995,"Spectrogram 1",1,"2009-03-31T23:40:47-05:00","2009-03-31T23:40:49-05:00",99.174,236.915,"RIWH","Detected"
1996,"Spectrogram 1",1,"2009-03-31T23:41:03-05:00","2009-03-31T23:41:05-05:00",74.38,162.534,"RIWH","Possibly_Detected"
1997,"Spectrogram 1",1,"2009-03-31T23:41:22-05:00","2009-03-31T23:41:24-05:00",123.967,206.612,"RIWH","Possibly_Detected"
1998,"Spectrogram 1",1,"2009-03-31T23:41:37-05:00","2009-03-31T23:41:39-05:00",104.683,236.915,"RIWH","Detected"
1999,"Spectrogram 1",1,"2009-03-31T23:41:51-05:00","2009-03-31T23:41:54-05:00",101.928,247.934,"RIWH","Detected"
2000,"Spectrogram 1",1,"2009-03-31T23:42:11-05:00","2009-03-31T23:42:13-05:00",44.077,181.818,"RIWH","Possibly_Detected"
2001,"Spectrogram 1",1,"2009-03-31T23:42:28-05:00","2009-03-31T23:42:30-05:00",90.909,201.102,"RIWH","Possibly_Detected"
2002,"Spectrogram 1",1,"2009-03-31T23:43:03-05:00","2009-03-31T23:43:05-05:00",99.174,181.818,"RIWH","Possibly_Detected"
2003,"Spectrogram 1",1,"2009-03-31T23:45:07-05:00","2009-03-31T23:45:09-05:00",90.909,179.063,"RIWH","Possibly_Detected"
2004,"Spectrogram 1",1,"2009-03-31T23:48:11-05:00","2009-03-31T23:48:13-05:00",110.193,192.837,"RIWH","Possibly_Detected"
2005,"Spectrogram 1",1,"2009-03-31T23:49:03-05:00","2009-03-31T23:49:05-05:00",118.457,234.16,"RIWH","Detected"
2006,"Spectrogram 1",1,"2009-03-31T23:49:16-05:00","2009-03-31T23:49:19-05:00",101.928,294.766,"RIWH","Detected"
2007,"Spectrogram 1",1,"2009-03-31T23:51:12-05:00","2009-03-31T23:51:14-05:00",126.722,242.424,"RIWH","Possibly_Detected"
2008,"Spectrogram 1",1,"2009-03-31T23:51:57-05:00","2009-03-31T23:51:59-05:00",101.928,236.915,"RIWH","Detected"
2009,"Spectrogram 1",1,"2009-03-31T23:52:25-05:00","2009-03-31T23:52:27-05:00",79.89,190.083,"RIWH","Detected"
2010,"Spectrogram 1",1,"2009-03-31T23:52:41-05:00","2009-03-31T23:52:43-05:00",77.135,225.895,"RIWH","Detected"
2011,"Spectrogram 1",1,"2009-03-31T23:53:22-05:00","2009-03-31T23:53:24-05:00",74.38,181.818,"RIWH","Possibly_Detected"
2012,"Spectrogram 1",1,"2009-03-31T23:53:45-05:00","2009-03-31T23:53:47-05:00",85.399,209.366,"RIWH","Possibly_Detected"
2013,"Spectrogram 1",1,"2009-03-31T23:54:03-05:00","2009-03-31T23:54:05-05:00",107.438,247.934,"RIWH","Possibly_Detected"
2014,"Spectrogram 1",1,"2009-03-31T23:56:12-05:00","2009-03-31T23:56:14-05:00",115.702,245.179,"RIWH","Detected"
2015,"Spectrogram 1",1,"2009-03-31T23:56:28-05:00","2009-03-31T23:56:30-05:00",93.664,225.895,"RIWH","Possibly_Detected"
2016,"Spectrogram 1",1,"2009-03-31T23:57:11-05:00","2009-03-31T23:57:13-05:00",99.174,223.14,"RIWH","Possibly_Detected"
2017,"Spectrogram 1",1,"2009-03-31T23:58:22-05:00","2009-03-31T23:58:24-05:00",90.909,206.612,"RIWH","Detected"
2018,"Spectrogram 1",1,"2009-03-31T00:03:11-05:00","2009-03-31T00:03:12-05:00",106.538,307.506,"RIWH","Detected"
2019,"Spectrogram 1",1,"2009-03-31T00:04:37-05:00","2009-03-31T00:04:39-05:00",116.223,210.654,"RIWH","Detected"
2020,"Spectrogram 1",1,"2009-03-31T00:12:42-05:00","2009-03-31T00:12:44-05:00",87.167,278.45,"RIWH","Detected"
2021,"Spectrogram 1",1,"2009-03-31T00:21:40-05:00","2009-03-31T00:21:42-05:00",123.487,200.969,"RIWH","Detected"
2022,"Spectrogram 1",1,"2009-03-31T00:53:03-05:00","2009-03-31T00:53:05-05:00",104.116,285.714,"RIWH","Possibly_Detected"
2023,"Spectrogram 1",1,"2009-03-31T01:04:48-05:00","2009-03-31T01:04:50-05:00",111.38,186.441,"RIWH","Possibly_Detected"
2024,"Spectrogram 1",1,"2009-03-31T01:07:14-05:00","2009-03-31T01:07:16-05:00",87.167,193.705,"RIWH","Possibly_Detected"
2025,"Spectrogram 1",1,"2009-03-31T01:07:30-05:00","2009-03-31T01:07:33-05:00",77.482,237.288,"RIWH","Detected"
2026,"Spectrogram 1",1,"2009-03-31T01:07:37-05:00","2009-03-31T01:07:38-05:00",84.746,200.969,"RIWH","Possibly_Detected"
2027,"Spectrogram 1",1,"2009-03-31T01:42:57-05:00","2009-03-31T01:42:58-05:00",84.746,164.649,"RIWH","Detected"
2028,"Spectrogram 1",1,"2009-03-31T01:43:45-05:00","2009-03-31T01:43:47-05:00",62.954,174.334,"RIWH","Possibly_Detected"
2029,"Spectrogram 1",1,"2009-03-31T02:33:42-05:00","2009-03-31T02:33:43-05:00",60.533,176.755,"RIWH","Possibly_Detected"
2030,"Spectrogram 1",1,"2009-03-31T02:39:44-05:00","2009-03-31T02:39:46-05:00",82.324,186.441,"RIWH","Detected"
2031,"Spectrogram 1",1,"2009-03-31T03:10:04-05:00","2009-03-31T03:10:06-05:00",84.746,222.76,"RIWH","Detected"
2032,"Spectrogram 1",1,"2009-03-31T03:20:01-05:00","2009-03-31T03:20:02-05:00",116.223,203.39,"RIWH","Detected"
2033,"Spectrogram 1",1,"2009-03-31T03:22:45-05:00","2009-03-31T03:22:46-05:00",111.38,232.446,"RIWH","Detected"
2034,"Spectrogram 1",1,"2009-03-31T03:47:57-05:00","2009-03-31T03:47:59-05:00",48.426,191.283,"RIWH","Possibly_Detected"
2035,"Spectrogram 1",1,"2009-03-31T06:43:59-05:00","2009-03-31T06:44:00-05:00",94.431,230.024,"RIWH","Detected"
2036,"Spectrogram 1",1,"2009-03-31T07:33:58-05:00","2009-03-31T07:34:00-05:00",70.218,157.385,"RIWH","Detected"
2037,"Spectrogram 1",1,"2009-03-31T08:39:36-05:00","2009-03-31T08:39:38-05:00",67.797,145.278,"RIWH","Detected"
2038,"Spectrogram 1",1,"2009-03-31T09:09:22-05:00","2009-03-31T09:09:24-05:00",101.695,184.019,"RIWH","Possibly_Detected"
2039,"Spectrogram 1",1,"2009-03-31T09:09:46-05:00","2009-03-31T09:09:48-05:00",72.639,152.542,"RIWH","Detected"
2040,"Spectrogram 1",1,"2009-03-31T09:09:55-05:00","2009-03-31T09:09:57-05:00",82.324,186.441,"RIWH","Detected"
2041,"Spectrogram 1",1,"2009-03-31T10:43:45-05:00","2009-03-31T10:43:47-05:00",79.903,184.019,"RIWH","Possibly_Detected"
2042,"Spectrogram 1",1,"2009-03-31T10:44:11-05:00","2009-03-31T10:44:12-05:00",108.959,222.76,"RIWH","Possibly_Detected"
2043,"Spectrogram 1",1,"2009-03-31T11:01:37-05:00","2009-03-31T11:01:39-05:00",62.954,181.598,"RIWH","Detected"
2044,"Spectrogram 1",1,"2009-03-31T11:01:40-05:00","2009-03-31T11:01:42-05:00",60.533,169.492,"RIWH","Detected"
2045,"Spectrogram 1",1,"2009-03-31T11:02:04-05:00","2009-03-31T11:02:06-05:00",65.375,171.913,"RIWH","Detected"
2046,"Spectrogram 1",1,"2009-03-31T11:45:01-05:00","2009-03-31T11:45:03-05:00",70.218,220.339,"RIWH","Detected"
2047,"Spectrogram 1",1,"2009-03-31T11:45:22-05:00","2009-03-31T11:45:24-05:00",70.218,159.806,"RIWH","Detected"
2048,"Spectrogram 1",1,"2009-03-31T11:46:08-05:00","2009-03-31T11:46:09-05:00",113.801,251.816,"RIWH","Detected"
2049,"Spectrogram 1",1,"2009-03-31T11:46:37-05:00","2009-03-31T11:46:40-05:00",77.482,188.862,"RIWH","Detected"
2050,"Spectrogram 1",1,"2009-03-31T11:47:40-05:00","2009-03-31T11:47:42-05:00",72.639,198.547,"RIWH","Detected"
2051,"Spectrogram 1",1,"2009-03-31T11:48:25-05:00","2009-03-31T11:48:27-05:00",62.954,191.283,"RIWH","Detected"
2052,"Spectrogram 1",1,"2009-03-31T11:48:39-05:00","2009-03-31T11:48:40-05:00",82.324,225.182,"RIWH","Detected"
2053,"Spectrogram 1",1,"2009-03-31T13:15:58-05:00","2009-03-31T13:16:01-05:00",99.274,220.339,"RIWH","Detected"
2054,"Spectrogram 1",1,"2009-03-31T13:19:57-05:00","2009-03-31T13:20:00-05:00",94.431,225.182,"RIWH","Detected"
2055,"Spectrogram 1",1,"2009-03-31T16:10:19-05:00","2009-03-31T16:10:21-05:00",140.436,237.288,"RIWH","Possibly_Detected"
2056,"Spectrogram 1",1,"2009-03-31T16:26:57-05:00","2009-03-31T16:27:00-05:00",82.324,213.075,"RIWH","Detected"
2057,"Spectrogram 1",1,"2009-03-31T18:49:58-05:00","2009-03-31T18:50:00-05:00",67.797,186.441,"RIWH","Detected"
2058,"Spectrogram 1",1,"2009-03-31T21:37:12-05:00","2009-03-31T21:37:13-05:00",70.218,237.288,"RIWH","Possibly_Detected"
2059,"Spectrogram 1",1,"2009-03-31T21:41:59-05:00","2009-03-31T21:42:00-05:00",87.167,193.705,"RIWH","Detected"
2060,"Spectrogram 1",1,"2009-03-31T22:34:29-05:00","2009-03-31T22:34:31-05:00",92.01,176.755,"RIWH","Detected"
2061,"Spectrogram 1",1,"2009-03-31T23:13:25-05:00","2009-03-31T23:13:27-05:00",75.061,171.913,"RIWH","Detected"
1,"Spectrogram 1",1,"2009-04-01T00:00:22-05:00","2009-04-01T00:00:25-05:00",82.6,201.1,"RIWH","Detected"
2,"Spectrogram 1",1,"2009-04-01T00:01:30-05:00","2009-04-01T00:01:32-05:00",74.4,173.6,"RIWH","Detected"
3,"Spectrogram 1",1,"2009-04-01T00:02:15-05:00","2009-04-01T00:02:17-05:00",41.3,137.7,"RIWH","Detected"
4,"Spectrogram 1",1,"2009-04-01T00:06:04-05:00","2009-04-01T00:06:06-05:00",104.7,176.3,"RIWH","Possibly_Detected"
5,"Spectrogram 1",1,"2009-04-01T00:07:43-05:00","2009-04-01T00:07:45-05:00",90.9,190.1,"RIWH","Possibly_Detected"
6,"Spectrogram 1",1,"2009-04-01T00:15:38-05:00","2009-04-01T00:15:40-05:00",90.9,190.1,"RIWH","Possibly_Detected"
7,"Spectrogram 1",1,"2009-04-01T00:16:09-05:00","2009-04-01T00:16:11-05:00",66.1,140.5,"RIWH","Possibly_Detected"
8,"Spectrogram 1",1,"2009-04-01T00:18:18-05:00","2009-04-01T00:18:20-05:00",71.6,206.6,"RIWH","Possibly_Detected"
9,"Spectrogram 1",1,"2009-04-01T00:18:41-05:00","2009-04-01T00:18:43-05:00",104.7,286.5,"RIWH","Detected"
10,"Spectrogram 1",1,"2009-04-01T00:18:50-05:00","2009-04-01T00:18:52-05:00",146,231.4,"RIWH","Possibly_Detected"
11,"Spectrogram 1",1,"2009-04-01T00:19:01-05:00","2009-04-01T00:19:03-05:00",124,201.1,"RIWH","Detected"
12,"Spectrogram 1",1,"2009-04-01T00:19:18-05:00","2009-04-01T00:19:21-05:00",68.9,143.3,"RIWH","Detected"
13,"Spectrogram 1",1,"2009-04-01T00:20:14-05:00","2009-04-01T00:20:15-05:00",63.4,333.3,"RIWH","Detected"
14,"Spectrogram 1",1,"2009-04-01T00:20:15-05:00","2009-04-01T00:20:17-05:00",148.8,267.2,"RIWH","Possibly_Detected"
15,"Spectrogram 1",1,"2009-04-01T00:20:59-05:00","2009-04-01T00:21:01-05:00",96.4,294.8,"RIWH","Detected"
16,"Spectrogram 1",1,"2009-04-01T00:21:25-05:00","2009-04-01T00:21:26-05:00",79.9,151.5,"RIWH","Possibly_Detected"
17,"Spectrogram 1",1,"2009-04-01T00:29:49-05:00","2009-04-01T00:29:50-05:00",77.1,184.6,"RIWH","Detected"
18,"Spectrogram 1",1,"2009-04-01T00:30:24-05:00","2009-04-01T00:30:26-05:00",55.1,170.8,"RIWH","Detected"
19,"Spectrogram 1",1,"2009-04-01T00:31:31-05:00","2009-04-01T00:31:33-05:00",110.2,231.4,"RIWH","Detected"
20,"Spectrogram 1",1,"2009-04-01T00:31:47-05:00","2009-04-01T00:31:49-05:00",44.1,162.5,"RIWH","Possibly_Detected"
21,"Spectrogram 1",1,"2009-04-01T00:32:03-05:00","2009-04-01T00:32:05-05:00",55.1,179.1,"RIWH","Detected"
22,"Spectrogram 1",1,"2009-04-01T00:32:33-05:00","2009-04-01T00:32:35-05:00",79.9,206.6,"RIWH","Detected"
23,"Spectrogram 1",1,"2009-04-01T00:32:52-05:00","2009-04-01T00:32:54-05:00",101.9,179.1,"RIWH","Possibly_Detected"
24,"Spectrogram 1",1,"2009-04-01T00:33:17-05:00","2009-04-01T00:33:19-05:00",96.4,242.4,"RIWH","Detected"
25,"Spectrogram 1",1,"2009-04-01T00:34:02-05:00","2009-04-01T00:34:04-05:00",110.2,179.1,"RIWH","Possibly_Detected"
26,"Spectrogram 1",1,"2009-04-01T00:34:42-05:00","2009-04-01T00:34:44-05:00",79.9,195.6,"RIWH","Detected"
27,"Spectrogram 1",1,"2009-04-01T00:34:44-05:00","2009-04-01T00:34:46-05:00",71.6,179.1,"RIWH","Detected"
28,"Spectrogram 1",1,"2009-04-01T00:35:24-05:00","2009-04-01T00:35:27-05:00",68.9,206.6,"RIWH","Detected"
29,"Spectrogram 1",1,"2009-04-01T00:35:52-05:00","2009-04-01T00:35:54-05:00",63.4,170.8,"RIWH","Detected"
30,"Spectrogram 1",1,"2009-04-01T00:34:47-05:00","2009-04-01T00:34:49-05:00",90.9,195.6,"RIWH","Possibly_Detected"
31,"Spectrogram 1",1,"2009-04-01T00:36:02-05:00","2009-04-01T00:36:04-05:00",93.7,259,"RIWH","Detected"
32,"Spectrogram 1",1,"2009-04-01T00:36:55-05:00","2009-04-01T00:36:56-05:00",96.4,209.4,"RIWH","Detected"
33,"Spectrogram 1",1,"2009-04-01T00:37:37-05:00","2009-04-01T00:37:39-05:00",90.9,214.9,"RIWH","Detected"
34,"Spectrogram 1",1,"2009-04-01T00:39:25-05:00","2009-04-01T00:39:28-05:00",71.6,173.6,"RIWH","Possibly_Detected"
35,"Spectrogram 1",1,"2009-04-01T00:40:12-05:00","2009-04-01T00:40:15-05:00",46.8,115.7,"RIWH","Possibly_Detected"
36,"Spectrogram 1",1,"2009-04-01T00:40:43-05:00","2009-04-01T00:40:46-05:00",90.9,270,"RIWH","Possibly_Detected"
37,"Spectrogram 1",1,"2009-04-01T00:40:49-05:00","2009-04-01T00:40:52-05:00",71.6,168,"RIWH","Possibly_Detected"
38,"Spectrogram 1",1,"2009-04-01T00:40:52-05:00","2009-04-01T00:40:54-05:00",71.6,264.5,"RIWH","Possibly_Detected"
39,"Spectrogram 1",1,"2009-04-01T00:40:54-05:00","2009-04-01T00:40:55-05:00",96.4,278.2,"RIWH","Possibly_Detected"
40,"Spectrogram 1",1,"2009-04-01T00:42:06-05:00","2009-04-01T00:42:07-05:00",77.1,192.8,"RIWH","Detected"
41,"Spectrogram 1",1,"2009-04-01T00:43:14-05:00","2009-04-01T00:43:15-05:00",88.2,201.1,"RIWH","Detected"
42,"Spectrogram 1",1,"2009-04-01T00:44:19-05:00","2009-04-01T00:44:22-05:00",74.4,192.8,"RIWH","Detected"
43,"Spectrogram 1",1,"2009-04-01T00:44:40-05:00","2009-04-01T00:44:42-05:00",71.6,201.1,"RIWH","Detected"
44,"Spectrogram 1",1,"2009-04-01T00:45:11-05:00","2009-04-01T00:45:13-05:00",82.6,195.6,"RIWH","Detected"
45,"Spectrogram 1",1,"2009-04-01T00:45:47-05:00","2009-04-01T00:45:49-05:00",66.1,220.4,"RIWH","Possibly_Detected"
46,"Spectrogram 1",1,"2009-04-01T00:45:52-05:00","2009-04-01T00:45:54-05:00",90.9,181.8,"RIWH","Detected"
47,"Spectrogram 1",1,"2009-04-01T00:46:53-05:00","2009-04-01T00:46:55-05:00",93.7,217.6,"RIWH","Detected"
48,"Spectrogram 1",1,"2009-04-01T00:46:58-05:00","2009-04-01T00:47:00-05:00",90.9,195.6,"RIWH","Detected"
49,"Spectrogram 1",1,"2009-04-01T00:49:03-05:00","2009-04-01T00:49:05-05:00",71.6,231.4,"RIWH","Detected"
50,"Spectrogram 1",1,"2009-04-01T00:49:05-05:00","2009-04-01T00:49:07-05:00",93.7,201.1,"RIWH","Possibly_Detected"
51,"Spectrogram 1",1,"2009-04-01T00:49:21-05:00","2009-04-01T00:49:22-05:00",74.4,190.1,"RIWH","Detected"
52,"Spectrogram 1",1,"2009-04-01T00:49:29-05:00","2009-04-01T00:49:31-05:00",68.9,198.3,"RIWH","Possibly_Detected"
53,"Spectrogram 1",1,"2009-04-01T00:51:41-05:00","2009-04-01T00:51:42-05:00",74.4,170.8,"RIWH","Detected"
54,"Spectrogram 1",1,"2009-04-01T00:52:40-05:00","2009-04-01T00:52:42-05:00",74.4,184.6,"RIWH","Detected"
55,"Spectrogram 1",1,"2009-04-01T00:52:00-05:00","2009-04-01T00:52:02-05:00",77.1,203.9,"RIWH","Possibly_Detected"
56,"Spectrogram 1",1,"2009-04-01T00:54:03-05:00","2009-04-01T00:54:05-05:00",66.1,236.9,"RIWH","Detected"
57,"Spectrogram 1",1,"2009-04-01T00:54:37-05:00","2009-04-01T00:54:39-05:00",71.6,239.7,"RIWH","Possibly_Detected"
58,"Spectrogram 1",1,"2009-04-01T00:54:50-05:00","2009-04-01T00:54:52-05:00",63.4,190.1,"RIWH","Possibly_Detected"
59,"Spectrogram 1",1,"2009-04-01T00:55:57-05:00","2009-04-01T00:55:59-05:00",77.1,209.4,"RIWH","Possibly_Detected"
60,"Spectrogram 1",1,"2009-04-01T00:56:33-05:00","2009-04-01T00:56:35-05:00",112.9,253.4,"RIWH","Detected"
61,"Spectrogram 1",1,"2009-04-01T00:57:34-05:00","2009-04-01T00:57:36-05:00",71.6,234.2,"RIWH","Detected"
62,"Spectrogram 1",1,"2009-04-01T00:57:52-05:00","2009-04-01T00:57:55-05:00",118.5,228.7,"RIWH","Detected"
63,"Spectrogram 1",1,"2009-04-01T00:57:56-05:00","2009-04-01T00:57:57-05:00",107.4,209.4,"RIWH","Possibly_Detected"
64,"Spectrogram 1",1,"2009-04-01T01:01:20-05:00","2009-04-01T01:01:22-05:00",79.9,214.9,"RIWH","Detected"
65,"Spectrogram 1",1,"2009-04-01T01:02:07-05:00","2009-04-01T01:02:10-05:00",60.6,168,"RIWH","Detected"
66,"Spectrogram 1",1,"2009-04-01T01:03:10-05:00","2009-04-01T01:03:12-05:00",55.1,264.5,"RIWH","Detected"
67,"Spectrogram 1",1,"2009-04-01T01:03:53-05:00","2009-04-01T01:03:55-05:00",52.3,159.8,"RIWH","Detected"
68,"Spectrogram 1",1,"2009-04-01T01:04:08-05:00","2009-04-01T01:04:10-05:00",110.2,187.3,"RIWH","Detected"
69,"Spectrogram 1",1,"2009-04-01T01:04:32-05:00","2009-04-01T01:04:34-05:00",124,195.6,"RIWH","Possibly_Detected"
70,"Spectrogram 1",1,"2009-04-01T01:05:16-05:00","2009-04-01T01:05:19-05:00",74.4,242.4,"RIWH","Detected"
71,"Spectrogram 1",1,"2009-04-01T01:05:25-05:00","2009-04-01T01:05:27-05:00",35.8,115.7,"RIWH","Possibly_Detected"
72,"Spectrogram 1",1,"2009-04-01T01:05:31-05:00","2009-04-01T01:05:33-05:00",57.9,220.4,"RIWH","Possibly_Detected"
73,"Spectrogram 1",1,"2009-04-01T01:07:05-05:00","2009-04-01T01:07:07-05:00",63.4,217.6,"RIWH","Detected"
74,"Spectrogram 1",1,"2009-04-01T01:08:00-05:00","2009-04-01T01:08:01-05:00",82.6,173.6,"RIWH","Possibly_Detected"
75,"Spectrogram 1",1,"2009-04-01T01:08:22-05:00","2009-04-01T01:08:25-05:00",74.4,195.6,"RIWH","Detected"
76,"Spectrogram 1",1,"2009-04-01T01:08:52-05:00","2009-04-01T01:08:55-05:00",52.3,245.2,"RIWH","Detected"
77,"Spectrogram 1",1,"2009-04-01T01:09:13-05:00","2009-04-01T01:09:14-05:00",101.9,223.1,"RIWH","Possibly_Detected"
78,"Spectrogram 1",1,"2009-04-01T01:09:15-05:00","2009-04-01T01:09:17-05:00",74.4,181.8,"RIWH","Detected"
79,"Spectrogram 1",1,"2009-04-01T01:10:39-05:00","2009-04-01T01:10:41-05:00",96.4,270,"RIWH","Possibly_Detected"
80,"Spectrogram 1",1,"2009-04-01T01:10:46-05:00","2009-04-01T01:10:48-05:00",74.4,187.3,"RIWH","Detected"
81,"Spectrogram 1",1,"2009-04-01T01:11:22-05:00","2009-04-01T01:11:24-05:00",46.8,250.7,"RIWH","Possibly_Detected"
82,"Spectrogram 1",1,"2009-04-01T01:12:04-05:00","2009-04-01T01:12:06-05:00",66.1,173.6,"RIWH","Detected"
83,"Spectrogram 1",1,"2009-04-01T01:14:31-05:00","2009-04-01T01:14:33-05:00",82.6,162.5,"RIWH","Possibly_Detected"
84,"Spectrogram 1",1,"2009-04-01T01:14:39-05:00","2009-04-01T01:14:41-05:00",55.1,201.1,"RIWH","Possibly_Detected"
85,"Spectrogram 1",1,"2009-04-01T01:15:51-05:00","2009-04-01T01:15:53-05:00",77.1,259,"RIWH","Detected"
86,"Spectrogram 1",1,"2009-04-01T01:16:34-05:00","2009-04-01T01:16:36-05:00",60.6,184.6,"RIWH","Detected"
87,"Spectrogram 1",1,"2009-04-01T01:17:39-05:00","2009-04-01T01:17:41-05:00",85.4,253.4,"RIWH","Possibly_Detected"
88,"Spectrogram 1",1,"2009-04-01T01:19:11-05:00","2009-04-01T01:19:13-05:00",60.6,135,"RIWH","Possibly_Detected"
89,"Spectrogram 1",1,"2009-04-01T01:23:12-05:00","2009-04-01T01:23:14-05:00",85.4,201.1,"RIWH","Possibly_Detected"
90,"Spectrogram 1",1,"2009-04-01T01:23:15-05:00","2009-04-01T01:23:17-05:00",101.9,179.1,"RIWH","Possibly_Detected"
91,"Spectrogram 1",1,"2009-04-01T01:23:52-05:00","2009-04-01T01:23:55-05:00",68.9,195.6,"RIWH","Possibly_Detected"
92,"Spectrogram 1",1,"2009-04-01T01:25:26-05:00","2009-04-01T01:25:28-05:00",41.3,212.1,"RIWH","Possibly_Detected"
93,"Spectrogram 1",1,"2009-04-01T01:25:56-05:00","2009-04-01T01:25:59-05:00",74.4,198.3,"RIWH","Detected"
94,"Spectrogram 1",1,"2009-04-01T01:26:30-05:00","2009-04-01T01:26:32-05:00",85.4,173.6,"RIWH","Detected"
95,"Spectrogram 1",1,"2009-04-01T01:26:55-05:00","2009-04-01T01:26:57-05:00",68.9,176.3,"RIWH","Possibly_Detected"
96,"Spectrogram 1",1,"2009-04-01T01:27:25-05:00","2009-04-01T01:27:28-05:00",82.6,151.5,"RIWH","Possibly_Detected"
97,"Spectrogram 1",1,"2009-04-01T01:28:09-05:00","2009-04-01T01:28:11-05:00",68.9,305.8,"RIWH","Detected"
98,"Spectrogram 1",1,"2009-04-01T01:28:00-05:00","2009-04-01T01:28:02-05:00",112.9,179.1,"RIWH","Possibly_Detected"
99,"Spectrogram 1",1,"2009-04-01T01:29:01-05:00","2009-04-01T01:29:03-05:00",79.9,198.3,"RIWH","Detected"
100,"Spectrogram 1",1,"2009-04-01T01:29:35-05:00","2009-04-01T01:29:37-05:00",77.1,184.6,"RIWH","Detected"
101,"Spectrogram 1",1,"2009-04-01T01:30:03-05:00","2009-04-01T01:30:04-05:00",101.9,181.8,"RIWH","Detected"
102,"Spectrogram 1",1,"2009-04-01T01:30:19-05:00","2009-04-01T01:30:22-05:00",79.9,179.1,"RIWH","Detected"
103,"Spectrogram 1",1,"2009-04-01T01:30:48-05:00","2009-04-01T01:30:50-05:00",77.1,201.1,"RIWH","Detected"
104,"Spectrogram 1",1,"2009-04-01T01:32:20-05:00","2009-04-01T01:32:22-05:00",60.6,181.8,"RIWH","Possibly_Detected"
105,"Spectrogram 1",1,"2009-04-01T01:32:27-05:00","2009-04-01T01:32:29-05:00",49.6,168,"RIWH","Detected"
106,"Spectrogram 1",1,"2009-04-01T01:33:03-05:00","2009-04-01T01:33:05-05:00",30.3,151.5,"RIWH","Detected"
107,"Spectrogram 1",1,"2009-04-01T01:33:58-05:00","2009-04-01T01:34:00-05:00",60.6,179.1,"RIWH","Detected"
108,"Spectrogram 1",1,"2009-04-01T01:34:44-05:00","2009-04-01T01:34:47-05:00",74.4,154.3,"RIWH","Detected"
109,"Spectrogram 1",1,"2009-04-01T01:35:14-05:00","2009-04-01T01:35:17-05:00",93.7,223.1,"RIWH","Detected"
110,"Spectrogram 1",1,"2009-04-01T01:35:57-05:00","2009-04-01T01:35:59-05:00",99.2,217.6,"RIWH","Detected"
111,"Spectrogram 1",1,"2009-04-01T01:37:30-05:00","2009-04-01T01:37:33-05:00",101.9,225.9,"RIWH","Possibly_Detected"
112,"Spectrogram 1",1,"2009-04-01T01:38:40-05:00","2009-04-01T01:38:42-05:00",93.7,253.4,"RIWH","Possibly_Detected"
113,"Spectrogram 1",1,"2009-04-01T01:39:00-05:00","2009-04-01T01:39:02-05:00",74.4,154.3,"RIWH","Possibly_Detected"
114,"Spectrogram 1",1,"2009-04-01T01:40:56-05:00","2009-04-01T01:40:58-05:00",77.1,234.2,"RIWH","Possibly_Detected"
115,"Spectrogram 1",1,"2009-04-01T01:41:04-05:00","2009-04-01T01:41:06-05:00",90.9,187.3,"RIWH","Possibly_Detected"
116,"Spectrogram 1",1,"2009-04-01T01:41:20-05:00","2009-04-01T01:41:22-05:00",79.9,170.8,"RIWH","Detected"
117,"Spectrogram 1",1,"2009-04-01T01:41:50-05:00","2009-04-01T01:41:52-05:00",71.6,181.8,"RIWH","Detected"
