species,label,source_file,window_idx,window_kind,original_duration_s,native_sr,sig_start_sample,sig_len_sample,embedding_idx
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,137,real,1220.1006875,22050,0,160000,1425
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,138,real,1220.1006875,22050,0,160000,1426
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,139,real,1220.1006875,22050,0,160000,1427
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,140,real,1220.1006875,22050,0,160000,1428
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,141,real,1220.1006875,22050,0,160000,1429
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,142,real,1220.1006875,22050,0,160000,1430
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,143,real,1220.1006875,22050,0,160000,1431
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,144,real,1220.1006875,22050,0,160000,1432
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,145,real,1220.1006875,22050,0,160000,1433
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,146,real,1220.1006875,22050,0,160000,1434
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,147,real,1220.1006875,22050,0,160000,1435
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,148,real,1220.1006875,22050,0,160000,1436
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,149,real,1220.1006875,22050,0,160000,1437
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,150,real,1220.1006875,22050,0,160000,1438
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,151,real,1220.1006875,22050,0,160000,1439
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,152,real,1220.1006875,22050,0,160000,1440
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,153,real,1220.1006875,22050,0,160000,1441
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,154,real,1220.1006875,22050,0,160000,1442
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,155,real,1220.1006875,22050,0,160000,1443
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,156,real,1220.1006875,22050,0,160000,1444
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,157,real,1220.1006875,22050,0,160000,1445
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,158,real,1220.1006875,22050,0,160000,1446
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,159,real,1220.1006875,22050,0,160000,1447
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,160,real,1220.1006875,22050,0,160000,1448
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,161,real,1220.1006875,22050,0,160000,1449
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,162,real,1220.1006875,22050,0,160000,1450
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,163,real,1220.1006875,22050,0,160000,1451
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,164,real,1220.1006875,22050,0,160000,1452
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,165,real,1220.1006875,22050,0,160000,1453
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,166,real,1220.1006875,22050,0,160000,1454
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,167,real,1220.1006875,22050,0,160000,1455
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,168,real,1220.1006875,22050,0,160000,1456
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,169,real,1220.1006875,22050,0,160000,1457
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,170,real,1220.1006875,22050,0,160000,1458
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,171,real,1220.1006875,22050,0,160000,1459
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,172,real,1220.1006875,22050,0,160000,1460
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,173,real,1220.1006875,22050,0,160000,1461
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,174,real,1220.1006875,22050,0,160000,1462
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,175,real,1220.1006875,22050,0,160000,1463
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,176,real,1220.1006875,22050,0,160000,1464
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,177,real,1220.1006875,22050,0,160000,1465
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,178,real,1220.1006875,22050,0,160000,1466
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,179,real,1220.1006875,22050,0,160000,1467
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,180,real,1220.1006875,22050,0,160000,1468
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,181,real,1220.1006875,22050,0,160000,1469
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,182,real,1220.1006875,22050,0,160000,1470
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,183,real,1220.1006875,22050,0,160000,1471
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,184,real,1220.1006875,22050,0,160000,1472
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,185,real,1220.1006875,22050,0,160000,1473
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,186,real,1220.1006875,22050,0,160000,1474
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,187,real,1220.1006875,22050,0,160000,1475
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,188,real,1220.1006875,22050,0,160000,1476
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,189,real,1220.1006875,22050,0,160000,1477
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,190,real,1220.1006875,22050,0,160000,1478
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,191,real,1220.1006875,22050,0,160000,1479
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,192,real,1220.1006875,22050,0,160000,1480
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,193,real,1220.1006875,22050,0,160000,1481
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,194,real,1220.1006875,22050,0,160000,1482
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,195,real,1220.1006875,22050,0,160000,1483
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,196,real,1220.1006875,22050,0,160000,1484
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,197,real,1220.1006875,22050,0,160000,1485
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,198,real,1220.1006875,22050,0,160000,1486
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,199,real,1220.1006875,22050,0,160000,1487
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,200,real,1220.1006875,22050,0,160000,1488
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,201,real,1220.1006875,22050,0,160000,1489
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,202,real,1220.1006875,22050,0,160000,1490
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,203,real,1220.1006875,22050,0,160000,1491
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,204,real,1220.1006875,22050,0,160000,1492
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,205,real,1220.1006875,22050,0,160000,1493
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,206,real,1220.1006875,22050,0,160000,1494
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,207,real,1220.1006875,22050,0,160000,1495
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,208,real,1220.1006875,22050,0,160000,1496
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,209,real,1220.1006875,22050,0,160000,1497
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,210,real,1220.1006875,22050,0,160000,1498
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,211,real,1220.1006875,22050,0,160000,1499
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,212,real,1220.1006875,22050,0,160000,1500
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,213,real,1220.1006875,22050,0,160000,1501
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,214,real,1220.1006875,22050,0,160000,1502
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,215,real,1220.1006875,22050,0,160000,1503
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,216,real,1220.1006875,22050,0,160000,1504
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,217,real,1220.1006875,22050,0,160000,1505
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,218,real,1220.1006875,22050,0,160000,1506
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,219,real,1220.1006875,22050,0,160000,1507
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,220,real,1220.1006875,22050,0,160000,1508
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,221,real,1220.1006875,22050,0,160000,1509
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,222,real,1220.1006875,22050,0,160000,1510
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,223,real,1220.1006875,22050,0,160000,1511
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,224,real,1220.1006875,22050,0,160000,1512
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,225,real,1220.1006875,22050,0,160000,1513
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,226,real,1220.1006875,22050,0,160000,1514
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,227,real,1220.1006875,22050,0,160000,1515
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,228,real,1220.1006875,22050,0,160000,1516
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,229,real,1220.1006875,22050,0,160000,1517
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,230,real,1220.1006875,22050,0,160000,1518
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,231,real,1220.1006875,22050,0,160000,1519
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,232,real,1220.1006875,22050,0,160000,1520
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,233,real,1220.1006875,22050,0,160000,1521
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,234,real,1220.1006875,22050,0,160000,1522
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,235,real,1220.1006875,22050,0,160000,1523
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,236,real,1220.1006875,22050,0,160000,1524
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,237,real,1220.1006875,22050,0,160000,1525
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,238,real,1220.1006875,22050,0,160000,1526
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,239,real,1220.1006875,22050,0,160000,1527
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,240,real,1220.1006875,22050,0,160000,1528
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,241,real,1220.1006875,22050,0,160000,1529
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,242,real,1220.1006875,22050,0,160000,1530
Physeter_macrocephalus,Physeter_macrocephalus,9400500C.wav,243,real,1220.1006875,22050,0,160000,1531
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,0,real,1179.215375,22050,0,160000,1532
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,1,real,1179.215375,22050,0,160000,1533
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,2,real,1179.215375,22050,0,160000,1534
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,3,real,1179.215375,22050,0,160000,1535
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,4,real,1179.215375,22050,0,160000,1536
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,5,real,1179.215375,22050,0,160000,1537
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,6,real,1179.215375,22050,0,160000,1538
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,7,real,1179.215375,22050,0,160000,1539
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,8,real,1179.215375,22050,0,160000,1540
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,9,real,1179.215375,22050,0,160000,1541
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,10,real,1179.215375,22050,0,160000,1542
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,11,real,1179.215375,22050,0,160000,1543
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,12,real,1179.215375,22050,0,160000,1544
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,13,real,1179.215375,22050,0,160000,1545
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,14,real,1179.215375,22050,0,160000,1546
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,15,real,1179.215375,22050,0,160000,1547
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,16,real,1179.215375,22050,0,160000,1548
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,17,real,1179.215375,22050,0,160000,1549
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,18,real,1179.215375,22050,0,160000,1550
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,19,real,1179.215375,22050,0,160000,1551
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,20,real,1179.215375,22050,0,160000,1552
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,21,real,1179.215375,22050,0,160000,1553
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,22,real,1179.215375,22050,0,160000,1554
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,23,real,1179.215375,22050,0,160000,1555
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,24,real,1179.215375,22050,0,160000,1556
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,25,real,1179.215375,22050,0,160000,1557
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,26,real,1179.215375,22050,0,160000,1558
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,27,real,1179.215375,22050,0,160000,1559
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,28,real,1179.215375,22050,0,160000,1560
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,29,real,1179.215375,22050,0,160000,1561
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,30,real,1179.215375,22050,0,160000,1562
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,31,real,1179.215375,22050,0,160000,1563
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,32,real,1179.215375,22050,0,160000,1564
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,33,real,1179.215375,22050,0,160000,1565
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,34,real,1179.215375,22050,0,160000,1566
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,35,real,1179.215375,22050,0,160000,1567
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,36,real,1179.215375,22050,0,160000,1568
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,37,real,1179.215375,22050,0,160000,1569
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,38,real,1179.215375,22050,0,160000,1570
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,39,real,1179.215375,22050,0,160000,1571
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,40,real,1179.215375,22050,0,160000,1572
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,41,real,1179.215375,22050,0,160000,1573
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,42,real,1179.215375,22050,0,160000,1574
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,43,real,1179.215375,22050,0,160000,1575
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,44,real,1179.215375,22050,0,160000,1576
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,45,real,1179.215375,22050,0,160000,1577
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,46,real,1179.215375,22050,0,160000,1578
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,47,real,1179.215375,22050,0,160000,1579
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,48,real,1179.215375,22050,0,160000,1580
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,49,real,1179.215375,22050,0,160000,1581
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,50,real,1179.215375,22050,0,160000,1582
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,51,real,1179.215375,22050,0,160000,1583
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,52,real,1179.215375,22050,0,160000,1584
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,53,real,1179.215375,22050,0,160000,1585
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,54,real,1179.215375,22050,0,160000,1586
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,55,real,1179.215375,22050,0,160000,1587
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,56,real,1179.215375,22050,0,160000,1588
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,57,real,1179.215375,22050,0,160000,1589
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,58,real,1179.215375,22050,0,160000,1590
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,59,real,1179.215375,22050,0,160000,1591
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,60,real,1179.215375,22050,0,160000,1592
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,61,real,1179.215375,22050,0,160000,1593
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,62,real,1179.215375,22050,0,160000,1594
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,63,real,1179.215375,22050,0,160000,1595
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,64,real,1179.215375,22050,0,160000,1596
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,65,real,1179.215375,22050,0,160000,1597
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,66,real,1179.215375,22050,0,160000,1598
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,67,real,1179.215375,22050,0,160000,1599
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,68,real,1179.215375,22050,0,160000,1600
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,69,real,1179.215375,22050,0,160000,1601
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,70,real,1179.215375,22050,0,160000,1602
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,71,real,1179.215375,22050,0,160000,1603
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,72,real,1179.215375,22050,0,160000,1604
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,73,real,1179.215375,22050,0,160000,1605
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,74,real,1179.215375,22050,0,160000,1606
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,75,real,1179.215375,22050,0,160000,1607
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,76,real,1179.215375,22050,0,160000,1608
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,77,real,1179.215375,22050,0,160000,1609
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,78,real,1179.215375,22050,0,160000,1610
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,79,real,1179.215375,22050,0,160000,1611
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,80,real,1179.215375,22050,0,160000,1612
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,81,real,1179.215375,22050,0,160000,1613
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,82,real,1179.215375,22050,0,160000,1614
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,83,real,1179.215375,22050,0,160000,1615
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,84,real,1179.215375,22050,0,160000,1616
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,85,real,1179.215375,22050,0,160000,1617
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,86,real,1179.215375,22050,0,160000,1618
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,87,real,1179.215375,22050,0,160000,1619
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,88,real,1179.215375,22050,0,160000,1620
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,89,real,1179.215375,22050,0,160000,1621
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,90,real,1179.215375,22050,0,160000,1622
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,91,real,1179.215375,22050,0,160000,1623
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,92,real,1179.215375,22050,0,160000,1624
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,93,real,1179.215375,22050,0,160000,1625
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,94,real,1179.215375,22050,0,160000,1626
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,95,real,1179.215375,22050,0,160000,1627
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,96,real,1179.215375,22050,0,160000,1628
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,97,real,1179.215375,22050,0,160000,1629
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,98,real,1179.215375,22050,0,160000,1630
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,99,real,1179.215375,22050,0,160000,1631
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,100,real,1179.215375,22050,0,160000,1632
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,101,real,1179.215375,22050,0,160000,1633
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,102,real,1179.215375,22050,0,160000,1634
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,103,real,1179.215375,22050,0,160000,1635
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,104,real,1179.215375,22050,0,160000,1636
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,105,real,1179.215375,22050,0,160000,1637
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,106,real,1179.215375,22050,0,160000,1638
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,107,real,1179.215375,22050,0,160000,1639
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,108,real,1179.215375,22050,0,160000,1640
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,109,real,1179.215375,22050,0,160000,1641
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,110,real,1179.215375,22050,0,160000,1642
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,111,real,1179.215375,22050,0,160000,1643
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,112,real,1179.215375,22050,0,160000,1644
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,113,real,1179.215375,22050,0,160000,1645
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,114,real,1179.215375,22050,0,160000,1646
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,115,real,1179.215375,22050,0,160000,1647
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,116,real,1179.215375,22050,0,160000,1648
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,117,real,1179.215375,22050,0,160000,1649
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,118,real,1179.215375,22050,0,160000,1650
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,119,real,1179.215375,22050,0,160000,1651
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,120,real,1179.215375,22050,0,160000,1652
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,121,real,1179.215375,22050,0,160000,1653
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,122,real,1179.215375,22050,0,160000,1654
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,123,real,1179.215375,22050,0,160000,1655
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,124,real,1179.215375,22050,0,160000,1656
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,125,real,1179.215375,22050,0,160000,1657
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,126,real,1179.215375,22050,0,160000,1658
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,127,real,1179.215375,22050,0,160000,1659
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,128,real,1179.215375,22050,0,160000,1660
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,129,real,1179.215375,22050,0,160000,1661
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,130,real,1179.215375,22050,0,160000,1662
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,131,real,1179.215375,22050,0,160000,1663
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,132,real,1179.215375,22050,0,160000,1664
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,133,real,1179.215375,22050,0,160000,1665
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,134,real,1179.215375,22050,0,160000,1666
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,135,real,1179.215375,22050,0,160000,1667
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,136,real,1179.215375,22050,0,160000,1668
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,137,real,1179.215375,22050,0,160000,1669
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,138,real,1179.215375,22050,0,160000,1670
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,139,real,1179.215375,22050,0,160000,1671
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,140,real,1179.215375,22050,0,160000,1672
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,141,real,1179.215375,22050,0,160000,1673
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,142,real,1179.215375,22050,0,160000,1674
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,143,real,1179.215375,22050,0,160000,1675
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,144,real,1179.215375,22050,0,160000,1676
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,145,real,1179.215375,22050,0,160000,1677
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,146,real,1179.215375,22050,0,160000,1678
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,147,real,1179.215375,22050,0,160000,1679
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,148,real,1179.215375,22050,0,160000,1680
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,149,real,1179.215375,22050,0,160000,1681
Physeter_macrocephalus,Physeter_macrocephalus,9500100Q.wav,150,real,1179.215375,22050,0,160000,1682
