wav_path,offset_s,label,subdataset,split,n_whistle,n_bout,n_noise,embedding_idx
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,70.0,whistle,SWFSC,train,1,0,0,6338
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,75.0,background,SWFSC,train,0,0,0,6339
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,80.0,background,SWFSC,train,0,0,0,6340
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,85.0,whistle,SWFSC,train,1,0,0,6341
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,90.0,whistle,SWFSC,train,4,0,0,6342
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,95.0,bout+whistle,SWFSC,train,1,1,0,6343
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,100.0,whistle,SWFSC,train,1,0,0,6344
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,105.0,whistle,SWFSC,train,1,0,0,6345
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,110.0,bout+whistle,SWFSC,train,1,1,0,6346
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080400.wav,115.0,whistle,SWFSC,train,1,0,0,6347
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,0.0,whistle,SWFSC,train,2,0,0,6348
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,5.0,bout+whistle,SWFSC,train,2,1,0,6349
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,10.0,bout+whistle,SWFSC,train,2,2,0,6350
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,15.0,bout+whistle,SWFSC,train,4,1,0,6351
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,20.0,background,SWFSC,train,0,0,0,6352
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,25.0,whistle,SWFSC,train,2,0,0,6353
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,30.0,bout+whistle,SWFSC,train,1,1,0,6354
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,35.0,bout,SWFSC,train,0,2,0,6355
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,40.0,whistle,SWFSC,train,1,0,0,6356
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,45.0,whistle,SWFSC,train,1,0,0,6357
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,50.0,whistle,SWFSC,train,1,0,0,6358
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,55.0,background,SWFSC,train,0,0,0,6359
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,60.0,whistle,SWFSC,train,2,0,0,6360
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,65.0,whistle,SWFSC,train,3,0,0,6361
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,70.0,whistle,SWFSC,train,3,0,0,6362
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,75.0,whistle,SWFSC,train,4,0,0,6363
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,80.0,whistle,SWFSC,train,2,0,0,6364
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,85.0,whistle,SWFSC,train,2,0,0,6365
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,90.0,background,SWFSC,train,0,0,0,6366
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,95.0,background,SWFSC,train,0,0,0,6367
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,100.0,bout+whistle,SWFSC,train,1,1,0,6368
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,105.0,bout+whistle,SWFSC,train,3,1,0,6369
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,110.0,background,SWFSC,train,0,0,0,6370
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080600.wav,115.0,background,SWFSC,train,0,0,0,6371
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,0.0,whistle,SWFSC,train,1,0,0,6372
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,5.0,whistle,SWFSC,train,2,0,0,6373
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,10.0,whistle,SWFSC,train,4,0,0,6374
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,15.0,whistle,SWFSC,train,2,0,0,6375
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,20.0,bout+whistle,SWFSC,train,1,1,0,6376
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,25.0,whistle,SWFSC,train,4,0,0,6377
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,30.0,bout+whistle,SWFSC,train,5,2,0,6378
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,35.0,bout+whistle,SWFSC,train,3,1,0,6379
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,40.0,bout+whistle,SWFSC,train,2,1,0,6380
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,45.0,bout+whistle,SWFSC,train,1,1,0,6381
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,50.0,bout+whistle,SWFSC,train,1,1,0,6382
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,55.0,bout+whistle,SWFSC,train,1,1,0,6383
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,60.0,whistle,SWFSC,train,2,0,0,6384
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,65.0,bout,SWFSC,train,0,2,0,6385
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,70.0,bout,SWFSC,train,0,4,0,6386
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,75.0,bout,SWFSC,train,0,6,0,6387
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,80.0,bout+whistle,SWFSC,train,2,2,0,6388
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,85.0,bout+whistle,SWFSC,train,2,2,0,6389
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,90.0,bout,SWFSC,train,0,1,0,6390
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,95.0,whistle,SWFSC,train,3,0,0,6391
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,100.0,whistle,SWFSC,train,4,0,0,6392
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,105.0,background,SWFSC,train,0,0,0,6393
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,110.0,background,SWFSC,train,0,0,0,6394
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-080800.wav,115.0,bout+whistle,SWFSC,train,2,1,0,6395
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,0.0,bout,SWFSC,train,0,1,0,6396
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,5.0,whistle,SWFSC,train,3,0,0,6397
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,10.0,bout+whistle,SWFSC,train,2,1,0,6398
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,15.0,bout+whistle,SWFSC,train,2,2,0,6399
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,20.0,bout+whistle,SWFSC,train,2,1,0,6400
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,25.0,bout+whistle,SWFSC,train,3,1,0,6401
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,30.0,whistle,SWFSC,train,4,0,0,6402
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,35.0,bout+whistle,SWFSC,train,2,1,0,6403
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,40.0,bout+whistle,SWFSC,train,3,1,0,6404
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,45.0,bout+whistle,SWFSC,train,5,2,0,6405
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,50.0,bout+whistle,SWFSC,train,3,2,0,6406
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,55.0,bout+whistle,SWFSC,train,1,1,0,6407
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,60.0,whistle,SWFSC,train,2,0,0,6408
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,65.0,bout,SWFSC,train,0,1,0,6409
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,70.0,bout+whistle,SWFSC,train,2,1,0,6410
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,75.0,whistle,SWFSC,train,1,0,0,6411
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,80.0,bout+whistle,SWFSC,train,2,1,0,6412
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,85.0,whistle,SWFSC,train,2,0,0,6413
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,90.0,bout+whistle,SWFSC,train,4,2,0,6414
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,95.0,bout+whistle,SWFSC,train,2,2,0,6415
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,100.0,bout+whistle,SWFSC,train,2,1,0,6416
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,105.0,bout+whistle,SWFSC,train,3,2,0,6417
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,110.0,bout+whistle,SWFSC,train,2,2,0,6418
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081000.wav,115.0,bout+whistle,SWFSC,train,2,2,0,6419
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,0.0,whistle,SWFSC,train,4,0,0,6420
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,5.0,bout+whistle,SWFSC,train,2,2,0,6421
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,10.0,bout+whistle,SWFSC,train,5,1,0,6422
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,15.0,bout+whistle,SWFSC,train,4,2,0,6423
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,20.0,bout+whistle,SWFSC,train,1,1,0,6424
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,25.0,whistle,SWFSC,train,1,0,0,6425
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,30.0,whistle,SWFSC,train,1,0,0,6426
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,35.0,background,SWFSC,train,0,0,0,6427
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,40.0,whistle,SWFSC,train,1,0,0,6428
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,45.0,whistle,SWFSC,train,3,0,0,6429
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,50.0,whistle,SWFSC,train,3,0,0,6430
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,55.0,bout+whistle,SWFSC,train,2,1,0,6431
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,60.0,bout+whistle,SWFSC,train,3,2,0,6432
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,65.0,bout+whistle,SWFSC,train,2,3,0,6433
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,70.0,bout,SWFSC,train,0,4,0,6434
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,75.0,bout+whistle,SWFSC,train,2,3,0,6435
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,80.0,bout,SWFSC,train,0,4,0,6436
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,85.0,bout+whistle,SWFSC,train,2,5,0,6437
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,90.0,bout+whistle,SWFSC,train,1,3,0,6438
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,95.0,bout,SWFSC,train,0,5,0,6439
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,100.0,bout+whistle,SWFSC,train,2,2,0,6440
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,105.0,bout+whistle,SWFSC,train,5,4,0,6441
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,110.0,bout,SWFSC,train,0,4,0,6442
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081200.wav,115.0,bout,SWFSC,train,0,4,0,6443
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,0.0,bout+whistle,SWFSC,train,1,3,0,6444
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,5.0,bout+whistle,SWFSC,train,1,4,0,6445
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,10.0,bout+whistle,SWFSC,train,3,2,0,6446
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,15.0,bout+whistle,SWFSC,train,3,2,0,6447
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,20.0,bout+whistle,SWFSC,train,3,2,0,6448
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,25.0,bout+whistle,SWFSC,train,4,2,0,6449
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,30.0,bout+whistle,SWFSC,train,2,1,0,6450
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,35.0,bout+whistle,SWFSC,train,7,1,0,6451
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,40.0,bout+whistle,SWFSC,train,1,3,0,6452
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,45.0,bout+whistle,SWFSC,train,1,6,0,6453
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,50.0,bout,SWFSC,train,0,4,0,6454
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,55.0,bout,SWFSC,train,0,6,0,6455
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,60.0,bout,SWFSC,train,0,5,0,6456
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,65.0,bout+whistle,SWFSC,train,1,3,0,6457
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,70.0,bout,SWFSC,train,0,5,0,6458
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,75.0,bout+whistle,SWFSC,train,1,3,0,6459
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,80.0,bout+whistle,SWFSC,train,1,3,0,6460
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,85.0,bout+whistle,SWFSC,train,1,3,0,6461
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,90.0,bout+whistle,SWFSC,train,2,1,0,6462
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,95.0,bout,SWFSC,train,0,3,0,6463
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,100.0,bout,SWFSC,train,0,4,0,6464
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,105.0,bout,SWFSC,train,0,4,0,6465
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,110.0,bout,SWFSC,train,0,3,0,6466
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081400.wav,115.0,bout,SWFSC,train,0,2,0,6467
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,0.0,bout,SWFSC,train,0,3,0,6468
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,5.0,bout,SWFSC,train,0,3,0,6469
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,10.0,bout,SWFSC,train,0,3,0,6470
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,15.0,bout+whistle,SWFSC,train,1,3,0,6471
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,20.0,bout+whistle,SWFSC,train,1,3,0,6472
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,25.0,bout,SWFSC,train,0,3,0,6473
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,30.0,bout,SWFSC,train,0,3,0,6474
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,35.0,bout,SWFSC,train,0,3,0,6475
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,40.0,bout,SWFSC,train,0,3,0,6476
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,45.0,bout,SWFSC,train,0,3,0,6477
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,50.0,bout+whistle,SWFSC,train,2,4,0,6478
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,55.0,bout+whistle,SWFSC,train,2,2,0,6479
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,60.0,bout,SWFSC,train,0,4,0,6480
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,65.0,bout+whistle,SWFSC,train,3,3,0,6481
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,70.0,bout+whistle,SWFSC,train,1,2,0,6482
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,75.0,whistle,SWFSC,train,5,0,0,6483
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,80.0,bout+whistle,SWFSC,train,2,3,0,6484
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,85.0,bout+whistle,SWFSC,train,6,2,0,6485
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,90.0,bout+whistle,SWFSC,train,4,1,0,6486
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,95.0,bout+whistle,SWFSC,train,1,2,0,6487
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,100.0,bout,SWFSC,train,0,3,0,6488
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,105.0,bout+whistle,SWFSC,train,1,4,0,6489
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,110.0,bout,SWFSC,train,0,3,0,6490
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081600.wav,115.0,bout,SWFSC,train,0,4,0,6491
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,0.0,bout,SWFSC,train,0,2,0,6492
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,5.0,bout,SWFSC,train,0,3,0,6493
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,10.0,bout+whistle,SWFSC,train,3,2,0,6494
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,15.0,bout+whistle,SWFSC,train,2,2,0,6495
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,20.0,bout+whistle,SWFSC,train,2,2,0,6496
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,25.0,bout+whistle,SWFSC,train,1,3,0,6497
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,30.0,bout,SWFSC,train,0,3,0,6498
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,35.0,bout,SWFSC,train,0,4,0,6499
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,40.0,bout,SWFSC,train,0,3,0,6500
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,45.0,bout,SWFSC,train,0,3,0,6501
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,50.0,bout+whistle,SWFSC,train,1,4,0,6502
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,55.0,bout+whistle,SWFSC,train,1,5,0,6503
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,60.0,bout,SWFSC,train,0,3,0,6504
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,65.0,bout+whistle,SWFSC,train,2,1,0,6505
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,70.0,bout+whistle,SWFSC,train,3,1,0,6506
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,75.0,bout+whistle,SWFSC,train,2,2,0,6507
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,80.0,bout,SWFSC,train,0,3,0,6508
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,85.0,bout,SWFSC,train,0,3,0,6509
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,90.0,bout,SWFSC,train,0,3,0,6510
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,95.0,bout,SWFSC,train,0,3,0,6511
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,100.0,bout,SWFSC,train,0,4,0,6512
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,105.0,bout+whistle,SWFSC,train,1,2,0,6513
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,110.0,bout+whistle,SWFSC,train,1,2,0,6514
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-081800.wav,115.0,bout+whistle,SWFSC,train,1,2,0,6515
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,0.0,bout,SWFSC,train,0,2,0,6516
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,5.0,bout+whistle,SWFSC,train,4,2,0,6517
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,10.0,bout,SWFSC,train,0,3,0,6518
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,15.0,bout+whistle,SWFSC,train,1,3,0,6519
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,20.0,bout,SWFSC,train,0,2,0,6520
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,25.0,whistle,SWFSC,train,3,0,0,6521
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,30.0,whistle,SWFSC,train,1,0,0,6522
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/SWSFC/piceas-050824-082000.wav,35.0,bout+whistle,SWFSC,train,2,1,0,6523
