UniqueID,File,label,file_path,local_path,system_frequency
ECOSS_SSC_TRAINING_2024_522,Cargo_20171207d-82_100039.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171207d-82_100039.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171207d-82_100039.wav,
ECOSS_SSC_TRAINING_2024_523,Cargo_20171207f-83_190947.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171207f-83_190947.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171207f-83_190947.wav,
ECOSS_SSC_TRAINING_2024_524,Cargo_20171209-85_001029.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171209-85_001029.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171209-85_001029.wav,
ECOSS_SSC_TRAINING_2024_525,Cargo_20171209b-86_054935.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171209b-86_054935.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171209b-86_054935.wav,
ECOSS_SSC_TRAINING_2024_526,Cargo_20171209c-87_140111.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171209c-87_140111.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171209c-87_140111.wav,
ECOSS_SSC_TRAINING_2024_527,Cargo_20171210-88_004442.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171210-88_004442.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171210-88_004442.wav,
ECOSS_SSC_TRAINING_2024_528,Cargo_20171210a-89_020139.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171210a-89_020139.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171210a-89_020139.wav,
ECOSS_SSC_TRAINING_2024_529,Cargo_20171210c-90_124043.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171210c-90_124043.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171210c-90_124043.wav,
ECOSS_SSC_TRAINING_2024_530,Cargo_20171212a-91_003918.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171212a-91_003918.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171212a-91_003918.wav,
ECOSS_SSC_TRAINING_2024_531,Cargo_20171212c-93_101404.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171212c-93_101404.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171212c-93_101404.wav,
ECOSS_SSC_TRAINING_2024_532,Cargo_20171212d-94_141302.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171212d-94_141302.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171212d-94_141302.wav,
ECOSS_SSC_TRAINING_2024_533,Cargo_20171213b-96_96.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171213b-96_96.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171213b-96_96.wav,
ECOSS_SSC_TRAINING_2024_534,Cargo_20171213e-98_231302.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171213e-98_231302.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171213e-98_231302.wav,
ECOSS_SSC_TRAINING_2024_535,Cargo_20171213f-99_99.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171213f-99_99.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171213f-99_99.wav,
ECOSS_SSC_TRAINING_2024_536,Cargo_20171213g-100_234857.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171213g-100_234857.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171213g-100_234857.wav,
ECOSS_SSC_TRAINING_2024_537,Cargo_20171214a-101_075400.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171214a-101_075400.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171214a-101_075400.wav,
ECOSS_SSC_TRAINING_2024_538,Cargo_20171214b-102_091542.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171214b-102_091542.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171214b-102_091542.wav,
ECOSS_SSC_TRAINING_2024_539,Cargo_20171214d-103_103.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171214d-103_103.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171214d-103_103.wav,
ECOSS_SSC_TRAINING_2024_540,Cargo_20171214e-104_213748.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171214e-104_213748.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171214e-104_213748.wav,
ECOSS_SSC_TRAINING_2024_541,Cargo_20171214f-105_215513.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171214f-105_215513.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171214f-105_215513.wav,
ECOSS_SSC_TRAINING_2024_542,Cargo_20171215-106_014609.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171215-106_014609.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171215-106_014609.wav,
ECOSS_SSC_TRAINING_2024_543,Cargo_20171215c-109_141018.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171215c-109_141018.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171215c-109_141018.wav,
ECOSS_SSC_TRAINING_2024_544,Cargo_20171215e-111_214529.wav,Ship_Cargo,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Cargo_20171215e-111_214529.wav,datasets\ECOSS_ANNOTATED\Ship_Cargo\Cargo_20171215e-111_214529.wav,
ECOSS_SSC_TRAINING_2024_545,Passengership_20171105-126_235036.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171105-126_235036.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171105-126_235036.wav,
ECOSS_SSC_TRAINING_2024_546,Passengership_20171106a-128_184906.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171106a-128_184906.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171106a-128_184906.wav,
ECOSS_SSC_TRAINING_2024_547,Passengership_20171110-129_224141.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171110-129_224141.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171110-129_224141.wav,
ECOSS_SSC_TRAINING_2024_548,Passengership_20171120-131_163321.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171120-131_163321.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171120-131_163321.wav,
ECOSS_SSC_TRAINING_2024_549,Passengership_20171122-132_071915.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171122-132_071915.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171122-132_071915.wav,
ECOSS_SSC_TRAINING_2024_550,Passengership_20171207-133_162949.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171207-133_162949.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171207-133_162949.wav,
ECOSS_SSC_TRAINING_2024_551,Passengership_20171210-135_021603.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20171210-135_021603.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20171210-135_021603.wav,
ECOSS_SSC_TRAINING_2024_552,Passengership_20180120-139_191134.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180120-139_191134.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180120-139_191134.wav,
ECOSS_SSC_TRAINING_2024_553,Passengership_20180125-140_071504.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180125-140_071504.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180125-140_071504.wav,
ECOSS_SSC_TRAINING_2024_554,Passengership_20180202-141_134746.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180202-141_134746.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180202-141_134746.wav,
ECOSS_SSC_TRAINING_2024_555,Passengership_20180205-142_230715.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180205-142_230715.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180205-142_230715.wav,
ECOSS_SSC_TRAINING_2024_556,Passengership_20180213-143_234934.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180213-143_234934.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180213-143_234934.wav,
ECOSS_SSC_TRAINING_2024_557,Passengership_20180219-145_034422.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180219-145_034422.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180219-145_034422.wav,
ECOSS_SSC_TRAINING_2024_558,Passengership_20180307-146_075607.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180307-146_075607.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180307-146_075607.wav,
ECOSS_SSC_TRAINING_2024_559,Passengership_20180313a-147_181647.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180313a-147_181647.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180313a-147_181647.wav,
ECOSS_SSC_TRAINING_2024_560,Passengership_20180326-149_180641.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180326-149_180641.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180326-149_180641.wav,
ECOSS_SSC_TRAINING_2024_561,Passengership_20180329-150_181312.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180329-150_181312.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180329-150_181312.wav,
ECOSS_SSC_TRAINING_2024_562,Passengership_20180330-151_032743.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180330-151_032743.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180330-151_032743.wav,
ECOSS_SSC_TRAINING_2024_563,Passengership_20180406-152_135944.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180406-152_135944.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180406-152_135944.wav,
ECOSS_SSC_TRAINING_2024_564,Passengership_20180406a-153_151655.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180406a-153_151655.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180406a-153_151655.wav,
ECOSS_SSC_TRAINING_2024_565,Passengership_20180420-155_033310.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180420-155_033310.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180420-155_033310.wav,
ECOSS_SSC_TRAINING_2024_566,Passengership_20180426-156_114757.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180426-156_114757.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180426-156_114757.wav,
ECOSS_SSC_TRAINING_2024_567,Passengership_20180501-157_112008.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180501-157_112008.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180501-157_112008.wav,
ECOSS_SSC_TRAINING_2024_568,Passengership_20180502-158_030648.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180502-158_030648.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180502-158_030648.wav,
ECOSS_SSC_TRAINING_2024_569,Passengership_20180503-159_153434.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180503-159_153434.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180503-159_153434.wav,
ECOSS_SSC_TRAINING_2024_570,Passengership_20180505-160_063136.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180505-160_063136.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180505-160_063136.wav,
ECOSS_SSC_TRAINING_2024_571,Passengership_20180505a-161_101511.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180505a-161_101511.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180505a-161_101511.wav,
ECOSS_SSC_TRAINING_2024_572,Passengership_20180506a-163_105313.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180506a-163_105313.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180506a-163_105313.wav,
ECOSS_SSC_TRAINING_2024_573,Passengership_20180506b-164_113050.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180506b-164_113050.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180506b-164_113050.wav,
ECOSS_SSC_TRAINING_2024_574,Passengership_20180511-165_101015.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180511-165_101015.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180511-165_101015.wav,
ECOSS_SSC_TRAINING_2024_575,Passengership_20180513-166_084039.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180513-166_084039.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180513-166_084039.wav,
ECOSS_SSC_TRAINING_2024_576,Passengership_20180518-168_031804.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180518-168_031804.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180518-168_031804.wav,
ECOSS_SSC_TRAINING_2024_577,Passengership_20180617-173_201949.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180617-173_201949.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180617-173_201949.wav,
ECOSS_SSC_TRAINING_2024_578,Passengership_20180619-174_062048.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180619-174_062048.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180619-174_062048.wav,
ECOSS_SSC_TRAINING_2024_579,Passengership_20180703-177_221012.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180703-177_221012.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180703-177_221012.wav,
ECOSS_SSC_TRAINING_2024_580,Passengership_20180711-178_094820.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180711-178_094820.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180711-178_094820.wav,
ECOSS_SSC_TRAINING_2024_581,Passengership_20180821-18_153439.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180821-18_153439.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180821-18_153439.wav,
ECOSS_SSC_TRAINING_2024_582,Passengership_20180828a-181_125034.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180828a-181_125034.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180828a-181_125034.wav,
ECOSS_SSC_TRAINING_2024_583,Passengership_20180905a-19_211808.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180905a-19_211808.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180905a-19_211808.wav,
ECOSS_SSC_TRAINING_2024_584,Passengership_20180905b-182_061547.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180905b-182_061547.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180905b-182_061547.wav,
ECOSS_SSC_TRAINING_2024_585,Passengership_20180905c-183_212331.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180905c-183_212331.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180905c-183_212331.wav,
ECOSS_SSC_TRAINING_2024_586,Passengership_20180913-184_181821.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180913-184_181821.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180913-184_181821.wav,
ECOSS_SSC_TRAINING_2024_587,Passengership_20180915-78_062231.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180915-78_062231.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180915-78_062231.wav,
ECOSS_SSC_TRAINING_2024_588,Passengership_20180917-81_035007.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180917-81_035007.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180917-81_035007.wav,
ECOSS_SSC_TRAINING_2024_589,Passengership_20180921-186_111213.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180921-186_111213.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180921-186_111213.wav,
ECOSS_SSC_TRAINING_2024_590,Passengership_20180922-187_124737.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180922-187_124737.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180922-187_124737.wav,
ECOSS_SSC_TRAINING_2024_591,Passengership_20180923-188_012316.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180923-188_012316.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180923-188_012316.wav,
ECOSS_SSC_TRAINING_2024_592,Passengership_20180926-190_011928.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180926-190_011928.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180926-190_011928.wav,
ECOSS_SSC_TRAINING_2024_593,Passengership_20180929-192_012612.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20180929-192_012612.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20180929-192_012612.wav,
ECOSS_SSC_TRAINING_2024_594,Tanker_20171110-150_231243.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171110-150_231243.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171110-150_231243.wav,
ECOSS_SSC_TRAINING_2024_595,Tanker_20171126-152_025605.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171126-152_025605.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171126-152_025605.wav,
ECOSS_SSC_TRAINING_2024_596,Tanker_20171126a-153_090000.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171126a-153_090000.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171126a-153_090000.wav,
ECOSS_SSC_TRAINING_2024_597,Tanker_20171127-154_162141.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171127-154_162141.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171127-154_162141.wav,
ECOSS_SSC_TRAINING_2024_598,Tanker_20171128-155_013710.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171128-155_013710.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171128-155_013710.wav,
ECOSS_SSC_TRAINING_2024_599,Tanker_20171204-156_222708.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171204-156_222708.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171204-156_222708.wav,
ECOSS_SSC_TRAINING_2024_600,Tanker_20171216-159_160715.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171216-159_160715.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171216-159_160715.wav,
ECOSS_SSC_TRAINING_2024_601,Tanker_20171222-160_141803.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171222-160_141803.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171222-160_141803.wav,
ECOSS_SSC_TRAINING_2024_602,Tanker_20171222a-161_152008.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171222a-161_152008.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171222a-161_152008.wav,
ECOSS_SSC_TRAINING_2024_603,Tanker_20171223-162_150450.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171223-162_150450.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171223-162_150450.wav,
ECOSS_SSC_TRAINING_2024_604,Tanker_20171230-163_032310.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171230-163_032310.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171230-163_032310.wav,
ECOSS_SSC_TRAINING_2024_605,Tanker_20171230b-165_032319.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20171230b-165_032319.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20171230b-165_032319.wav,
ECOSS_SSC_TRAINING_2024_606,Tanker_20180119-167_055815.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20180119-167_055815.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20180119-167_055815.wav,
ECOSS_SSC_TRAINING_2024_607,Tanker_20180120a-170_211000.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20180120a-170_211000.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20180120a-170_211000.wav,
ECOSS_SSC_TRAINING_2024_608,Tanker_20180130-173_054907.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20180130-173_054907.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20180130-173_054907.wav,
ECOSS_SSC_TRAINING_2024_609,Tanker_20180206-175_104114.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20180206-175_104114.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20180206-175_104114.wav,
ECOSS_SSC_TRAINING_2024_610,Tanker_20180206a-176_131726.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20180206a-176_131726.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20180206a-176_131726.wav,
