Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
1377	Spectrogram 1	1	3244.328143505	3246.150093357	9302.326	23674.419	1.8219	14372.093	-87.30	piceas-050824-082200.wav	3244.3281	96.4481	Bout
1378	Spectrogram 1	1	3246.174225143	3247.396902307	9953.488	23302.326	1.2227	13348.837	-89.05	piceas-050824-082200.wav	3246.1742	98.2942	Bout
1379	Spectrogram 1	1	3247.396902307	3248.539140184	6976.744	23813.953	1.1422	16837.209	-83.88	piceas-050824-082200.wav	3247.3969	99.5169	Whistle
1380	Spectrogram 1	1	3248.756325395	3249.311356476	12093.023	16651.163	0.5550	4558.140	-91.14	piceas-050824-082200.wav	3248.7563	100.8763	Whistle
1381	Spectrogram 1	1	3249.299290583	3250.188144705	6790.698	20790.698	0.8889	14000.000	-82.41	piceas-050824-082200.wav	3249.2993	101.4193	Whistle
1382	Spectrogram 1	1	3250.550121497	3250.964383826	14046.512	15906.977	0.4143	1860.465	-94.11	piceas-050824-082200.wav	3250.5501	102.6701	Whistle
1383	Spectrogram 1	1	3251.829106162	3252.211192775	12279.070	19953.488	0.3821	7674.419	-93.78	piceas-050824-082200.wav	3251.8291	103.9491	Whistle
1384	Spectrogram 1	1	3253.381585270	3253.924550457	10372.093	15441.860	0.5430	5069.767	-87.83	piceas-050824-082200.wav	3253.3816	105.5016	Whistle
1385	Spectrogram 1	1	3255.404633340	3255.830961561	9395.349	16139.535	0.4263	6744.186	-85.36	piceas-050824-082200.wav	3255.4046	107.5246	Whistle
1386	Spectrogram 1	1	3255.991840136	3257.061682654	11674.419	19720.930	1.0698	8046.512	-93.44	piceas-050824-082200.wav	3255.9918	108.1118	Whistle
1387	Spectrogram 1	1	3261.445624667	3261.678898600	14558.140	20046.512	0.2333	5488.372	-98.06	piceas-050824-082200.wav	3261.4456	113.5656	Whistle
1388	Spectrogram 1	1	3261.867930924	3262.004677712	10744.186	14418.605	0.1367	3674.419	-88.22	piceas-050824-082200.wav	3261.8679	113.9879	Whistle
1389	Spectrogram 1	1	3262.056964116	3262.507424124	9488.372	13395.349	0.4505	3906.977	-83.15	piceas-050824-082200.wav	3262.0570	114.1770	Whistle
1390	Spectrogram 1	1	3262.728632163	3263.806518610	9813.953	23953.488	1.0779	14139.535	-88.45	piceas-050824-082200.wav	3262.7286	114.8486	Bout
1391	Spectrogram 1	1	3263.818584503	3265.077459346	8883.721	20558.140	1.2589	11674.419	-86.12	piceas-050824-082200.wav	3263.8186	115.9386	Whistle
1392	Spectrogram 1	1	3266.646026311	3267.269430786	14976.744	23953.488	0.6234	8976.744	-99.98	piceas-050824-082200.wav	3266.6460	118.7660	Whistle
1393	Spectrogram 1	1	3270.844957964	3271.331615651	11720.930	18465.116	0.4867	6744.186	-92.23	piceas-050824-082400.wav	3270.8450	2.9650	Whistle
1394	Spectrogram 1	1	3271.782075659	3272.091766914	13488.372	19209.302	0.3097	5720.930	-96.24	piceas-050824-082400.wav	3271.7821	3.9021	Whistle
1395	Spectrogram 1	1	3272.337106740	3272.803654605	8837.209	20604.651	0.4665	11767.442	-86.24	piceas-050824-082400.wav	3272.3371	4.4571	Whistle
1396	Spectrogram 1	1	3272.880071928	3273.547718011	8093.023	23906.977	0.6676	15813.953	-85.20	piceas-050824-082400.wav	3272.8801	5.0001	Bout
1397	Spectrogram 1	1	3275.458151946	3275.647184271	4976.744	23767.442	0.1890	18790.698	-84.29	piceas-050824-082400.wav	3275.4582	7.5781	Whistle
1398	Spectrogram 1	1	3275.707513736	3277.139333046	8883.721	21534.884	1.4318	12651.163	-85.89	piceas-050824-082400.wav	3275.7075	7.8275	Whistle
1399	Spectrogram 1	1	3277.497287874	3278.189065742	11162.791	20883.721	0.6918	9720.930	-91.87	piceas-050824-082400.wav	3277.4973	9.6173	Whistle
1400	Spectrogram 1	1	3278.651591643	3279.089985758	11906.977	23581.395	0.4384	11674.419	-94.96	piceas-050824-082400.wav	3278.6516	10.7716	Whistle
1401	Spectrogram 1	1	3279.343379046	3279.488169763	6976.744	23906.977	0.1448	16930.233	-85.21	piceas-050824-082400.wav	3279.3434	11.4634	Whistle
1402	Spectrogram 1	1	3280.059288701	3281.277943900	9348.837	23953.488	1.2187	14604.651	-87.70	piceas-050824-082400.wav	3280.0593	12.1793	Bout
1403	Spectrogram 1	1	3281.426757448	3283.397519982	8465.116	23813.953	1.9708	15348.837	-85.93	piceas-050824-082400.wav	3281.4268	13.5467	Bout
1404	Spectrogram 1	1	3283.413607839	3285.139030547	9534.884	23953.488	1.7254	14418.605	-85.39	piceas-050824-082400.wav	3283.4136	15.5336	Bout
1405	Spectrogram 1	1	3285.211425906	3285.959511276	10232.558	19255.814	0.7481	9023.256	-89.05	piceas-050824-082400.wav	3285.2114	17.3314	Whistle
1406	Spectrogram 1	1	3286.446169830	3287.206321093	8418.605	20139.535	0.7602	11720.930	-85.53	piceas-050824-082400.wav	3286.4462	18.5662	Whistle
1407	Spectrogram 1	1	3287.777440031	3289.880927388	5860.465	23953.488	2.1035	18093.023	-85.71	piceas-050824-082400.wav	3287.7774	19.8974	Bout
1408	Spectrogram 1	1	3289.905059174	3290.637056687	8604.651	23860.465	0.7320	15255.814	-84.75	piceas-050824-082400.wav	3289.9051	22.0251	Whistle
1409	Spectrogram 1	1	3290.765759546	3291.401229914	9581.395	18837.209	0.6355	9255.814	-87.25	piceas-050824-082400.wav	3290.7658	22.8858	Whistle
1410	Spectrogram 1	1	3295.025020576	3295.411129154	9395.349	13720.930	0.3861	4325.581	-80.89	piceas-050824-082400.wav	3295.0250	27.1450	Whistle
1411	Spectrogram 1	1	3295.407107190	3298.093779378	10418.605	21860.465	2.6867	11441.860	-89.57	piceas-050824-082400.wav	3295.4071	27.5271	Whistle
1412	Spectrogram 1	1	3298.371294048	3298.749358697	9209.302	12744.186	0.3781	3534.884	-81.46	piceas-050824-082400.wav	3298.3713	30.4913	Whistle
1413	Spectrogram 1	1	3298.693051196	3301.198734989	8604.651	23209.302	2.5057	14604.651	-85.58	piceas-050824-082400.wav	3298.6931	30.8130	Bout
1414	Spectrogram 1	1	3301.311349991	3302.988509127	9209.302	22372.093	1.6772	13162.791	-85.23	piceas-050824-082400.wav	3301.3113	33.4314	Bout
1415	Spectrogram 1	1	3303.523431253	3303.998023047	9302.326	22790.698	0.4746	13488.372	-86.42	piceas-050824-082400.wav	3303.5234	35.6434	Whistle
1416	Spectrogram 1	1	3304.195099300	3304.597295735	16744.186	19395.349	0.4022	2651.163	-100.97	piceas-050824-082400.wav	3304.1951	36.3151	Whistle
1417	Spectrogram 1	1	3304.693822880	3306.206081477	9069.767	23488.372	1.5123	14418.605	-86.20	piceas-050824-082400.wav	3304.6938	36.8138	Bout
1418	Spectrogram 1	1	3306.214125406	3308.132602403	10511.628	23023.256	1.9185	12511.628	-90.31	piceas-050824-082400.wav	3306.2141	38.3341	Whistle
1419	Spectrogram 1	1	3308.349788478	3308.884709737	9813.953	18558.140	0.5349	8744.186	-86.78	piceas-050824-082400.wav	3308.3498	40.4698	Whistle
1420	Spectrogram 1	1	3309.488005036	3312.311424013	9255.814	23255.814	2.8234	14000.000	-85.52	piceas-050824-082400.wav	3309.4880	41.6080	Bout
1421	Spectrogram 1	1	3312.307402049	3314.640141374	7488.372	21860.465	2.3327	14372.093	-82.56	piceas-050824-082400.wav	3312.3074	44.4274	Bout
1422	Spectrogram 1	1	3314.636119410	3316.731562838	7860.465	22883.721	2.0954	15023.256	-84.16	piceas-050824-082400.wav	3314.6361	46.7561	Bout
1423	Spectrogram 1	1	3317.135770256	3319.910925660	9023.256	21441.860	2.7752	12418.605	-84.03	piceas-050824-082400.wav	3317.1358	49.2558	Whistle
1424	Spectrogram 1	1	3320.297033916	3321.680589653	7953.488	21395.349	1.3836	13441.860	-84.13	piceas-050824-082400.wav	3320.2970	52.4170	Whistle
1425	Spectrogram 1	1	3322.086808053	3323.687549866	7813.953	23302.326	1.6007	15488.372	-84.40	piceas-050824-082400.wav	3322.0868	54.2068	Bout
1426	Spectrogram 1	1	3323.812230761	3324.451723094	9720.930	18837.209	0.6395	9116.279	-84.53	piceas-050824-082400.wav	3323.8122	55.9322	Whistle
1427	Spectrogram 1	1	3326.410420601	3327.029803112	14790.698	22232.558	0.6194	7441.860	-96.55	piceas-050824-082400.wav	3326.4104	58.5304	Whistle
1428	Spectrogram 1	1	3327.512438834	3329.370586366	7348.837	23953.488	1.8581	16604.651	-83.02	piceas-050824-082400.wav	3327.5124	59.6324	Bout
1429	Spectrogram 1	1	3329.977903851	3331.055790298	10558.140	23906.977	1.0779	13348.837	-89.71	piceas-050824-082400.wav	3329.9779	62.0979	Whistle
1430	Spectrogram 1	1	3331.325261909	3333.038618724	8930.233	23906.977	1.7134	14976.744	-84.24	piceas-050824-082400.wav	3331.3253	63.4453	Whistle
1431	Spectrogram 1	1	3333.653980137	3334.804261943	9488.372	24000.000	1.1503	14511.628	-83.77	piceas-050824-082400.wav	3333.6540	65.7740	Whistle
1432	Spectrogram 1	1	3335.061667662	3336.175751788	10232.558	23953.488	1.1141	13720.930	-86.95	piceas-050824-082400.wav	3335.0617	67.1817	Bout
1433	Spectrogram 1	1	3336.899705371	3337.450714488	12000.000	19674.419	0.5510	7674.419	-94.48	piceas-050824-082400.wav	3336.8997	69.0197	Whistle
1434	Spectrogram 1	1	3337.909219291	3338.705568234	9441.860	19674.419	0.7963	10232.558	-84.63	piceas-050824-082400.wav	3337.9092	70.0292	Whistle
1435	Spectrogram 1	1	3338.737743948	3339.220379671	13069.767	20046.512	0.4826	6976.744	-92.45	piceas-050824-082400.wav	3338.7377	70.8577	Whistle
1436	Spectrogram 1	1	3339.779432716	3340.426968977	9813.953	23441.860	0.6475	13627.907	-85.56	piceas-050824-082400.wav	3339.7794	71.8994	Whistle
1437	Spectrogram 1	1	3340.909604700	3341.283647385	13627.907	18465.116	0.3740	4837.209	-94.55	piceas-050824-082400.wav	3340.9096	73.0296	Whistle
1438	Spectrogram 1	1	3341.866832216	3342.755686338	10976.744	23953.488	0.8889	12976.744	-91.41	piceas-050824-082400.wav	3341.8668	73.9868	Whistle
1439	Spectrogram 1	1	3342.779818125	3343.712913855	7627.907	19627.907	0.9331	12000.000	-82.03	piceas-050824-082400.wav	3342.7798	74.8998	Whistle
1440	Spectrogram 1	1	3344.384581083	3345.398116100	6744.186	19581.395	1.0135	12837.209	-76.87	piceas-050824-082400.wav	3344.3846	76.5046	Whistle
1441	Spectrogram 1	1	3346.041630397	3347.179846309	9069.767	21441.860	1.1382	12372.093	-81.68	piceas-050824-082400.wav	3346.0416	78.1616	Bout
1442	Spectrogram 1	1	3347.839465685	3348.933439990	7720.930	18232.558	1.0940	10511.628	-74.72	piceas-050824-082400.wav	3347.8395	79.9595	Whistle
1443	Spectrogram 1	1	3349.516624821	3350.373303229	8976.744	19813.953	0.8567	10837.209	-77.06	piceas-050824-082400.wav	3349.5166	81.6366	Whistle
1444	Spectrogram 1	1	3351.213893779	3352.034374507	9534.884	22558.140	0.8205	13023.256	-74.84	piceas-050824-082400.wav	3351.2139	83.3339	Whistle
1445	Spectrogram 1	1	3353.341513789	3353.623051294	9116.279	19441.860	0.2815	10325.581	-82.10	piceas-050824-082400.wav	3353.3415	85.4615	Whistle
1446	Spectrogram 1	1	3355.445001147	3356.430382413	9534.884	19441.860	0.9854	9906.977	-80.21	piceas-050824-082400.wav	3355.4450	87.5650	Whistle
1447	Spectrogram 1	1	3357.640994551	3358.734968856	8976.744	19906.977	1.0940	10930.233	-79.47	piceas-050824-082400.wav	3357.6410	89.7610	Whistle
1448	Spectrogram 1	1	3359.780679588	3360.906829607	8604.651	20279.070	1.1262	11674.419	-80.01	piceas-050824-082400.wav	3359.7807	91.9007	Whistle
1449	Spectrogram 1	1	3366.235934110	3367.824610030	8000.000	21255.814	1.5887	13255.814	-84.66	piceas-050824-082400.wav	3366.2359	98.3559	Whistle
1450	Spectrogram 1	1	3368.572695400	3370.036690425	8511.628	24000.000	1.4640	15488.372	-85.32	piceas-050824-082400.wav	3368.5727	100.6927	Bout
1451	Spectrogram 1	1	3370.113120972	3371.633423498	8000.000	22511.628	1.5203	14511.628	-83.73	piceas-050824-082400.wav	3370.1131	102.2331	Bout
1452	Spectrogram 1	1	3372.180410650	3372.880232448	10790.698	18279.070	0.6998	7488.372	-85.50	piceas-050824-082400.wav	3372.1804	104.3004	Whistle
1453	Spectrogram 1	1	3376.829802311	3378.108786976	7162.791	16651.163	1.2790	9488.372	-81.95	piceas-050824-082400.wav	3376.8298	108.9498	Whistle
1454	Spectrogram 1	1	3382.520883606	3382.790355218	11488.372	15813.953	0.2695	4325.581	-91.95	piceas-050824-082400.wav	3382.5209	114.6409	Whistle
1455	Spectrogram 1	1	3383.860197736	3385.987816880	7860.465	20744.186	2.1276	12883.721	-84.73	piceas-050824-082400.wav	3383.8602	115.9802	Whistle
1456	Spectrogram 1	1	3386.019992595	3386.442298852	10418.605	12883.721	0.4223	2465.116	-85.77	piceas-050824-082400.wav	3386.0200	118.1400	Whistle
1457	Spectrogram 1	1	3386.655462963	3386.760034036	16418.605	20697.674	0.1046	4279.070	-99.19	piceas-050824-082400.wav	3386.6555	118.7755	Whistle
1458	Spectrogram 1	1	3387.648889025	3388.541765112	8325.581	20000.000	0.8929	11674.419	-86.61	piceas-050824-082400.wav	3387.6489	119.7689	Bout
1459	Spectrogram 1	1	3388.646336185	3389.197345302	9488.372	20372.093	0.5510	10883.721	-88.96	piceas-050824-082600.wav	3388.6463	0.7663	Whistle
1460	Spectrogram 1	1	3389.422575305	3389.639761381	11627.907	21488.372	0.2172	9860.465	-95.05	piceas-050824-082600.wav	3389.4226	1.5426	Whistle
1461	Spectrogram 1	1	3390.733735685	3391.176151764	9534.884	16604.651	0.4424	7069.767	-86.12	piceas-050824-082600.wav	3390.7337	2.8537	Bout
1462	Spectrogram 1	1	3410.964220723	3411.169340905	10744.186	17395.349	0.2051	6651.163	-79.89	piceas-050824-082648.wav	3410.9642	18.2342	Whistle
1463	Spectrogram 1	1	3423.392093179	3423.721894256	11906.977	17906.977	0.3298	6000.000	-88.19	piceas-050824-082648.wav	3423.3921	30.6621	Whistle
1464	Spectrogram 1	1	3438.458374251	3439.866061775	12465.116	21720.930	1.4077	9255.814	-94.56	piceas-050824-082648.wav	3438.4584	45.7284	Whistle
1465	Spectrogram 1	1	3443.079612162	3443.518006276	10651.163	13906.977	0.4384	3255.814	-86.47	piceas-050824-082648.wav	3443.0796	50.3496	Whistle
1466	Spectrogram 1	1	3448.983869002	3449.848591338	8651.163	17023.256	0.8647	8372.093	-85.94	piceas-050824-082648.wav	3448.9839	56.2539	Whistle
1467	Spectrogram 1	1	3452.084803519	3452.651900493	10511.628	18418.605	0.5671	7906.977	-91.26	piceas-050824-082648.wav	3452.0848	59.3548	Whistle
1468	Spectrogram 1	1	3453.488469946	3453.830336916	11209.302	17767.442	0.3419	6558.140	-93.50	piceas-050824-082648.wav	3453.4885	60.7585	Whistle
1469	Spectrogram 1	1	3454.172203886	3454.393411926	16139.535	20930.233	0.2212	4790.698	-102.65	piceas-050824-082648.wav	3454.1722	61.4422	Whistle
1470	Spectrogram 1	1	3454.377324068	3454.755388718	10790.698	15581.395	0.3781	4790.698	-92.11	piceas-050824-082648.wav	3454.3773	61.6473	Whistle
1471	Spectrogram 1	1	3454.944421042	3455.402924979	14558.140	20930.233	0.4585	6372.093	-101.42	piceas-050824-082648.wav	3454.9444	62.2144	Whistle
1472	Spectrogram 1	1	3455.410968907	3455.921758380	9534.884	16000.000	0.5108	6465.116	-87.97	piceas-050824-082648.wav	3455.4110	62.6810	Whistle
1473	Spectrogram 1	1	3458.081554106	3458.765288046	15813.953	18000.000	0.6837	2186.047	-101.38	piceas-050824-082648.wav	3458.0816	65.3516	Whistle
1474	Spectrogram 1	1	3458.781375903	3459.513373416	14697.674	21953.488	0.7320	7255.814	-100.13	piceas-050824-082648.wav	3458.7814	66.0514	Whistle
1475	Spectrogram 1	1	3459.175528410	3459.501307523	8651.163	12232.558	0.3258	3581.395	-81.86	piceas-050824-082648.wav	3459.1755	66.4455	Whistle
1476	Spectrogram 1	1	3459.915569851	3460.136777891	17023.256	20604.651	0.2212	3581.395	-98.83	piceas-050824-082648.wav	3459.9156	67.1856	Whistle
1477	Spectrogram 1	1	3459.698383776	3460.164931641	9162.791	12790.698	0.4665	3627.907	-83.95	piceas-050824-082648.wav	3459.6984	66.9684	Bout
1478	Spectrogram 1	1	3462.425276476	3463.237713275	10232.558	23581.395	0.8124	13348.837	-93.28	piceas-050824-082648.wav	3462.4253	69.6953	Whistle
1479	Spectrogram 1	1	3463.346306313	3464.074281861	8511.628	21395.349	0.7280	12883.721	-87.15	piceas-050824-082648.wav	3463.3463	70.6163	Bout
1480	Spectrogram 1	1	3464.078303825	3465.373376347	10558.140	21162.791	1.2951	10604.651	-92.92	piceas-050824-082800.wav	3464.0783	0.0193	Whistle
1481	Spectrogram 1	1	3465.405552062	3466.246142612	10744.186	18604.651	0.8406	7860.465	-92.59	piceas-050824-082800.wav	3465.4056	1.3465	Whistle
1482	Spectrogram 1	1	3466.298429016	3467.480886536	9906.977	18325.581	1.1825	8418.605	-90.03	piceas-050824-082800.wav	3466.2984	2.2394	Whistle
1483	Spectrogram 1	1	3467.782533863	3467.959500294	9534.884	15069.767	0.1770	5534.884	-89.71	piceas-050824-082800.wav	3467.7825	3.7235	Whistle
1484	Spectrogram 1	1	3468.047983510	3468.550729054	12046.512	18465.116	0.5027	6418.605	-96.78	piceas-050824-082800.wav	3468.0480	3.9890	Whistle
1485	Spectrogram 1	1	3468.671387985	3470.054943723	10046.512	23813.953	1.3836	13767.442	-91.95	piceas-050824-082800.wav	3468.6714	4.6124	Whistle
1486	Spectrogram 1	1	3472.090058553	3472.242893199	11395.349	16186.047	0.1528	4790.698	-92.03	piceas-050824-082800.wav	3472.0901	8.0311	Whistle
1487	Spectrogram 1	1	3473.469592327	3473.964293942	9953.488	19209.302	0.4947	9255.814	-89.64	piceas-050824-082800.wav	3473.4696	9.4106	Whistle
1488	Spectrogram 1	1	3475.030115363	3475.681673589	15395.349	22279.070	0.6516	6883.721	-103.68	piceas-050824-082800.wav	3475.0301	10.9711	Whistle
1489	Spectrogram 1	1	3476.160287347	3477.201976115	12046.512	19255.814	1.0417	7209.302	-97.26	piceas-050824-082800.wav	3476.1603	12.1013	Whistle
1490	Spectrogram 1	1	3482.965451901	3483.681361556	10744.186	22093.023	0.7159	11348.837	-94.65	piceas-050824-082800.wav	3482.9655	18.9065	Whistle
1491	Spectrogram 1	1	3488.684686947	3489.163300706	9767.442	19534.884	0.4786	9767.442	-90.85	piceas-050824-082800.wav	3488.6847	24.6257	Whistle
1492	Spectrogram 1	1	3489.420706424	3490.305538582	11581.395	19627.907	0.8848	8046.512	-95.96	piceas-050824-082800.wav	3489.4207	25.3617	Whistle
1493	Spectrogram 1	1	3490.844481806	3492.569904514	11441.860	20465.116	1.7254	9023.256	-90.99	piceas-050824-082800.wav	3490.8445	26.7855	Whistle
1494	Spectrogram 1	1	3492.843398957	3493.028409317	14790.698	18465.116	0.1850	3674.419	-99.21	piceas-050824-082800.wav	3492.8434	28.7844	Whistle
1495	Spectrogram 1	1	3498.795907068	3499.234301183	8790.698	12139.535	0.4384	3348.837	-83.80	piceas-050824-082800.wav	3498.7959	34.7369	Whistle
1496	Spectrogram 1	1	3499.310718506	3499.761178513	11023.256	12418.605	0.4505	1395.349	-88.36	piceas-050824-082800.wav	3499.3107	35.2517	Whistle
1497	Spectrogram 1	1	3501.345832469	3501.719875154	10139.535	15906.977	0.3740	5767.442	-82.66	piceas-050824-082800.wav	3501.3458	37.2868	Whistle
1498	Spectrogram 1	1	3503.139629438	3503.662484804	11488.372	19069.767	0.5229	7581.395	-96.16	piceas-050824-082800.wav	3503.1396	39.0806	Whistle
1499	Spectrogram 1	1	3505.476390728	3506.280783599	9581.395	23395.349	0.8044	13813.953	-92.16	piceas-050824-082800.wav	3505.4764	41.4174	Whistle
1500	Spectrogram 1	1	3506.916254834	3507.845328600	12325.581	22697.674	0.9291	10372.093	-99.41	piceas-050824-082800.wav	3506.9163	42.8573	Bout
1501	Spectrogram 1	1	3508.887017368	3509.502377914	9767.442	20837.209	0.6154	11069.767	-91.50	piceas-050824-082800.wav	3508.8870	44.8280	Whistle
1502	Spectrogram 1	1	3511.263999168	3511.557602566	13860.465	23395.349	0.2936	9534.884	-102.63	piceas-050824-082800.wav	3511.2640	47.2050	Whistle
1503	Spectrogram 1	1	3511.525426851	3512.349929544	10372.093	17860.465	0.8245	7488.372	-86.38	piceas-050824-082800.wav	3511.5254	47.4664	Whistle
1504	Spectrogram 1	1	3512.888872767	3513.443903848	8930.233	23023.256	0.5550	14093.023	-89.61	piceas-050824-082800.wav	3512.8889	48.8299	Whistle
1505	Spectrogram 1	1	3516.339719050	3516.617234591	10558.140	18093.023	0.2775	7534.884	-93.00	piceas-050824-082800.wav	3516.3397	52.2807	Whistle
1506	Spectrogram 1	1	3518.193844618	3520.144497329	8930.233	23348.837	1.9507	14418.605	-90.30	piceas-050824-082800.wav	3518.1938	54.1349	Bout
1507	Spectrogram 1	1	3524.122220300	3524.898459421	11023.256	19627.907	0.7762	8604.651	-96.19	piceas-050824-082800.wav	3524.1222	60.0632	Whistle
1508	Spectrogram 1	1	3532.234518909	3532.411485341	14186.047	16465.116	0.1770	2279.070	-96.26	piceas-050824-082800.wav	3532.2345	68.1755	Whistle
1509	Spectrogram 1	1	3532.640737309	3534.579324128	8883.721	23906.977	1.9386	15023.256	-90.14	piceas-050824-082800.wav	3532.6407	68.5817	Bout
1510	Spectrogram 1	1	3534.977498599	3537.201644887	6511.628	23953.488	2.2241	17441.860	-88.77	piceas-050824-082800.wav	3534.9775	70.9185	Bout
1511	Spectrogram 1	1	3537.861246296	3539.373504893	4790.698	16604.651	1.5123	11813.953	-85.34	piceas-050824-082800.wav	3537.8612	73.8023	Whistle
1512	Spectrogram 1	1	3541.863101696	3542.052134020	8465.116	11116.279	0.1890	2651.163	-82.00	piceas-050824-082800.wav	3541.8631	77.8041	Whistle
1513	Spectrogram 1	1	3542.514659921	3543.355250471	5069.767	13581.395	0.8406	8511.628	-83.79	piceas-050824-082800.wav	3542.5147	78.4557	Bout
1514	Spectrogram 1	1	3553.056230228	3553.611261309	8790.698	14976.744	0.5550	6186.047	-86.61	piceas-050824-082800.wav	3553.0562	88.9972	Whistle
1515	Spectrogram 1	1	3554.636862219	3554.874158116	12372.093	23395.349	0.2373	11023.256	-99.95	piceas-050824-082800.wav	3554.6369	90.5779	Whistle
1516	Spectrogram 1	1	3555.320597027	3555.726815426	9767.442	13906.977	0.4062	4139.535	-88.57	piceas-050824-082800.wav	3555.3206	91.2616	Whistle
1517	Spectrogram 1	1	3556.716218658	3557.391908669	10651.163	21395.349	0.6757	10744.186	-93.74	piceas-050824-082800.wav	3556.7162	92.6572	Whistle
1518	Spectrogram 1	1	3558.099774395	3558.220433326	8883.721	10930.233	0.1207	2046.512	-81.37	piceas-050824-082800.wav	3558.0998	94.0408	Whistle
1519	Spectrogram 1	1	3562.057388187	3562.423386943	14465.116	16930.233	0.3660	2465.116	-100.52	piceas-050824-082800.wav	3562.0574	97.9984	Whistle
1520	Spectrogram 1	1	3563.979888016	3564.450457845	10558.140	13069.767	0.4706	2511.628	-85.30	piceas-050824-082800.wav	3563.9799	99.9209	Whistle
1521	Spectrogram 1	1	3564.446435881	3564.852654281	14046.512	17720.930	0.4062	3674.419	-100.22	piceas-050824-082800.wav	3564.4464	100.3874	Whistle
1522	Spectrogram 1	1	3565.258872680	3565.407685361	9348.837	11767.442	0.1488	2418.605	-84.34	piceas-050824-082800.wav	3565.2589	101.1999	Whistle
1523	Spectrogram 1	1	3566.457418058	3567.438777360	9395.349	12325.581	0.9814	2930.233	-86.15	piceas-050824-082800.wav	3566.4574	102.3984	Whistle
1524	Spectrogram 1	1	3568.158708980	3568.367851126	17720.930	21534.884	0.2091	3813.953	-104.26	piceas-050824-082800.wav	3568.1587	104.0997	Whistle
1525	Spectrogram 1	1	3571.138985433	3571.323995794	12837.209	17395.349	0.1850	4558.140	-96.81	piceas-050824-082800.wav	3571.1390	107.0800	Whistle
1526	Spectrogram 1	1	3572.755815971	3573.391286339	8418.605	12465.116	0.6355	4046.512	-83.55	piceas-050824-082800.wav	3572.7558	108.6968	Whistle
1527	Spectrogram 1	1	3573.431505983	3573.853812240	10232.558	12883.721	0.4223	2651.163	-87.29	piceas-050824-082800.wav	3573.4315	109.3725	Whistle
1528	Spectrogram 1	1	3573.898053848	3574.915610829	10046.512	14418.605	1.0176	4372.093	-87.21	piceas-050824-082800.wav	3573.8981	109.8391	Whistle
1529	Spectrogram 1	1	3575.969365490	3577.268459977	9162.791	15209.302	1.2991	6046.512	-87.05	piceas-050824-082800.wav	3575.9694	111.9104	Whistle
1530	Spectrogram 1	1	3577.316724416	3577.779250317	10465.116	12651.163	0.4625	2186.047	-88.16	piceas-050824-082800.wav	3577.3167	113.2577	Whistle
1531	Spectrogram 1	1	3577.646525493	3577.960238713	20744.186	23906.977	0.3137	3162.791	-104.91	piceas-050824-082800.wav	3577.6465	113.5875	Whistle
1532	Spectrogram 1	1	3581.837413217	3582.026445542	13674.419	14511.628	0.1890	837.209	-91.86	piceas-050824-082800.wav	3581.8374	117.7784	Whistle
1533	Spectrogram 1	1	3589.680244575	3590.094506904	10511.628	12418.605	0.4143	1906.977	-86.09	piceas-050824-083000.wav	3589.6802	5.6212	Whistle
1534	Spectrogram 1	1	3595.069676537	3595.705146905	11720.930	17813.953	0.6355	6093.023	-96.36	piceas-050824-083000.wav	3595.0697	11.0107	Whistle
1535	Spectrogram 1	1	3601.991478058	3603.057298612	9116.279	12558.140	1.0658	3441.860	-84.74	piceas-050824-083000.wav	3601.9915	17.9325	Whistle
1536	Spectrogram 1	1	3606.363354178	3607.686580451	9813.953	13767.442	1.3232	3953.488	-85.45	piceas-050824-083000.wav	3606.3634	22.3044	Whistle
1537	Spectrogram 1	1	3609.560816707	3609.798112604	9209.302	10465.116	0.2373	1255.814	-82.26	piceas-050824-083000.wav	3609.5608	25.5018	Whistle
1538	Spectrogram 1	1	3617.262880180	3617.713340188	9627.907	10697.674	0.4505	1069.767	-84.56	piceas-050824-083000.wav	3617.2629	33.2039	Whistle
1539	Spectrogram 1	1	3620.367836661	3620.959065422	10976.744	16465.116	0.5912	5488.372	-94.36	piceas-050824-083000.wav	3620.3678	36.3088	Whistle
1540	Spectrogram 1	1	3627.579220483	3627.639549948	13627.907	17069.767	0.0603	3441.860	-97.43	piceas-050824-083000.wav	3627.5792	43.5202	Whistle
1541	Spectrogram 1	1	3627.796406558	3628.367525496	11069.767	15767.442	0.5711	4697.674	-94.33	piceas-050824-083000.wav	3627.7964	43.7374	Whistle
1542	Spectrogram 1	1	3628.540469964	3629.863696236	8186.047	20279.070	1.3232	12093.023	-89.65	piceas-050824-083000.wav	3628.5405	44.4815	Bout
1543	Spectrogram 1	1	3629.956201416	3630.326222137	3953.488	6000.000	0.3700	2046.512	-85.46	piceas-050824-083000.wav	3629.9562	45.8972	Whistle
1544	Spectrogram 1	1	3631.114528017	3631.935008746	6186.047	21162.791	0.8205	14976.744	-86.24	piceas-050824-083000.wav	3631.1145	47.0555	Bout
1545	Spectrogram 1	1	3632.055667676	3633.632277703	5209.302	19813.953	1.5766	14604.651	-86.81	piceas-050824-083000.wav	3632.0557	47.9967	Whistle
