Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
1278	Spectrogram 1	1	5435.420732350	5437.974679715	5191.651	23726.755	2.5539	18535.104	-55.94	palmyra092007FS192-071001-215537.wav	5435.4207	48.4777	Bout
1279	Spectrogram 1	1	5438.147624182	5441.115833875	5692.600	23499.051	2.9682	17806.452	-57.41	palmyra092007FS192-071001-215537.wav	5438.1476	51.2046	Bout
1280	Spectrogram 1	1	5441.666833875	5443.050389613	6876.660	18444.023	1.3836	11567.362	-60.76	palmyra092007FS192-071001-215537.wav	5441.6668	54.7238	Bout
1281	Spectrogram 1	1	5443.846741291	5445.383131675	7332.068	21267.552	1.5364	13935.484	-59.54	palmyra092007FS192-071001-215537.wav	5443.8467	56.9038	Whistle
1282	Spectrogram 1	1	5450.346238424	5451.223026654	9836.812	20265.655	0.8768	10428.843	-65.24	palmyra092007FS192-071001-215537.wav	5450.3462	63.4032	Whistle
1283	Spectrogram 1	1	5451.609135232	5452.872034776	5647.059	20402.277	1.2629	14755.218	-64.06	palmyra092007FS192-071001-215537.wav	5451.6091	64.6661	Whistle
1284	Spectrogram 1	1	5453.431087821	5454.034382474	9609.108	16303.605	0.6033	6694.497	-64.13	palmyra092007FS192-071001-215537.wav	5453.4311	66.4881	Whistle
1285	Spectrogram 1	1	5455.667300002	5456.029276794	12523.719	15711.575	0.3620	3187.856	-62.89	palmyra092007FS192-071001-215537.wav	5455.6673	68.7243	Whistle
1286	Spectrogram 1	1	5456.885957938	5457.815031704	5510.436	9290.323	0.9291	3779.886	-62.74	palmyra092007FS192-071001-215537.wav	5456.8860	69.9430	Whistle
1287	Spectrogram 1	1	5458.623446539	5458.824544757	10064.516	16394.687	0.2011	6330.171	-61.73	palmyra092007FS192-071001-215537.wav	5458.6234	71.6804	Whistle
1288	Spectrogram 1	1	5464.222023657	5465.183273137	11612.903	19946.869	0.9612	8333.966	-65.26	palmyra092007FS192-071001-215537.wav	5464.2220	77.2790	Whistle
1289	Spectrogram 1	1	5465.303932068	5467.093706206	5419.355	20493.359	1.7898	15074.004	-63.85	palmyra092007FS192-071001-215537.wav	5465.3039	78.3609	Whistle
1290	Spectrogram 1	1	5471.055338125	5471.200128842	10292.220	12296.015	0.1448	2003.795	-62.67	palmyra092007FS192-071001-215537.wav	5471.0553	84.1123	Whistle
1291	Spectrogram 1	1	5471.606347242	5472.225729753	5965.844	21814.042	0.6194	15848.197	-64.00	palmyra092007FS192-071001-215537.wav	5471.6063	84.6634	Whistle
1292	Spectrogram 1	1	5474.031594484	5475.310579149	9745.731	17715.370	1.2790	7969.639	-64.57	palmyra092007FS192-071001-215537.wav	5474.0316	87.0886	Whistle
1293	Spectrogram 1	1	5483.253930800	5484.343883140	5419.355	14072.106	1.0900	8652.751	-61.93	palmyra092007FS192-071001-215537.wav	5483.2539	96.3109	Whistle
1294	Spectrogram 1	1	5487.119041281	5488.916859347	5601.518	21950.664	1.7978	16349.146	-63.06	palmyra092007FS192-071001-215537.wav	5487.1190	100.1760	Whistle
1295	Spectrogram 1	1	5505.410946111	5505.885537905	14709.677	16986.717	0.4746	2277.040	-63.94	palmyra092007FS192-071001-215537.wav	5505.4109	118.4679	Whistle
1296	Spectrogram 1	1	5511.081918587	5511.576620203	9927.894	14163.188	0.4947	4235.294	-63.62	palmyra092007FS192-071001-215537.wav	5511.0819	124.1389	Whistle
1297	Spectrogram 1	1	5514.170789948	5514.822348173	8925.996	12432.638	0.6516	3506.641	-63.24	palmyra092007FS192-071001-215537.wav	5514.1708	127.2278	Whistle
1298	Spectrogram 1	1	5517.738272330	5518.466247878	11612.903	20948.767	0.7280	9335.863	-61.62	palmyra092007FS192-071001-215537.wav	5517.7383	130.7953	Whistle
1299	Spectrogram 1	1	5523.031182894	5523.634477547	11157.495	19855.787	0.6033	8698.292	-62.87	palmyra092007FS192-071001-215537.wav	5523.0312	136.0882	Whistle
1300	Spectrogram 1	1	5524.744539709	5525.842535977	11795.066	18626.186	1.0980	6831.120	-63.74	palmyra092007FS192-071001-215537.wav	5524.7445	137.8015	Whistle
1301	Spectrogram 1	1	5530.105820930	5530.954455408	9973.435	12796.964	0.8486	2823.529	-59.56	palmyra092007FS192-071001-215537.wav	5530.1058	143.1628	Whistle
1302	Spectrogram 1	1	5535.201652503	5535.430904471	14345.351	18307.400	0.2293	3962.049	-63.77	palmyra092007FS192-071001-215537.wav	5535.2017	148.2586	Whistle
1303	Spectrogram 1	1	5535.812991085	5535.925606087	14390.892	16895.636	0.1126	2504.744	-61.54	palmyra092007FS192-071001-215537.wav	5535.8130	148.8700	Whistle
1304	Spectrogram 1	1	5536.343890380	5537.542435757	2869.070	23499.051	1.1985	20629.981	-65.08	palmyra092007FS192-071001-215537.wav	5536.3439	149.4009	Whistle
1305	Spectrogram 1	1	5545.147968569	5546.957852529	6056.926	24000.000	1.8099	17943.074	-58.76	palmyra092007FS192-071001-215537.wav	5545.1480	158.2050	Whistle
1306	Spectrogram 1	1	5557.008742350	5557.487356108	10201.139	16258.065	0.4786	6056.926	-61.95	palmyra092007FS192-071001-215537.wav	5557.0087	170.0658	Whistle
1307	Spectrogram 1	1	5557.479312179	5557.772915577	10383.302	24000.000	0.2936	13616.698	-57.88	palmyra092007FS192-071001-215537.wav	5557.4793	170.5363	Whistle
1308	Spectrogram 1	1	5558.006189510	5558.529044876	6967.742	16850.095	0.5229	9882.353	-59.52	palmyra092007FS192-071001-215537.wav	5558.0062	171.0632	Whistle
1309	Spectrogram 1	1	5562.418287143	5562.575143753	10656.546	12341.556	0.1569	1685.009	-61.28	palmyra092007FS192-071001-215537.wav	5562.4183	175.4753	Whistle
1310	Spectrogram 1	1	5563.254855729	5564.010985027	6284.630	12660.342	0.7561	6375.712	-61.51	palmyra092007FS192-071001-215537.wav	5563.2549	176.3119	Whistle
1311	Spectrogram 1	1	5568.495478019	5568.793103381	2504.744	7559.772	0.2976	5055.028	-63.80	palmyra092007FS192-071001-215537.wav	5568.4955	181.5525	Whistle
1312	Spectrogram 1	1	5569.404444700	5570.904637404	1912.713	18125.237	1.5002	16212.524	-61.50	palmyra092007FS192-071001-215537.wav	5569.4044	182.4614	Bout
1313	Spectrogram 1	1	5570.997142584	5571.270636160	3734.345	6512.334	0.2735	2777.989	-59.45	palmyra092007FS192-071001-215537.wav	5570.9971	184.0541	Whistle
1314	Spectrogram 1	1	5571.423470805	5571.729140096	3233.397	4963.947	0.3057	1730.550	-63.09	palmyra092007FS192-071001-215537.wav	5571.4235	184.4805	Whistle
1315	Spectrogram 1	1	5572.907575652	5574.182538353	6466.793	18125.237	1.2750	11658.444	-61.37	palmyra092007FS192-071001-215537.wav	5572.9076	185.9646	Whistle
1316	Spectrogram 1	1	5575.767192137	5577.999382353	8015.180	18580.645	2.2322	10565.465	-63.19	palmyra092007FS192-071001-215537.wav	5575.7672	188.8242	Whistle
1317	Spectrogram 1	1	5578.305051644	5579.045093085	7605.313	12796.964	0.7400	5191.651	-62.38	palmyra092007FS192-071001-215537.wav	5578.3051	191.3620	Whistle
1318	Spectrogram 1	1	5579.495555830	5579.664478332	9654.649	15347.249	0.1689	5692.600	-63.18	palmyra092007FS192-071001-215537.wav	5579.4956	192.5526	Whistle
1319	Spectrogram 1	1	5580.010367267	5583.827211439	5191.651	23681.214	3.8168	18489.564	-63.27	palmyra092007FS192-071001-215537.wav	5580.0104	193.0674	Bout
1320	Spectrogram 1	1	5584.241474123	5586.847707024	6922.201	23863.378	2.6062	16941.176	-63.47	palmyra092007FS192-071001-215537.wav	5584.2415	197.2985	Bout
1321	Spectrogram 1	1	5588.392144073	5589.264910338	7377.609	19582.543	0.8728	12204.934	-63.77	palmyra092007FS192-071001-215537.wav	5588.3921	201.4491	Whistle
1322	Spectrogram 1	1	5589.506228199	5590.230181783	7833.017	12705.882	0.7240	4872.865	-62.84	palmyra092007FS192-071001-215537.wav	5589.5062	202.5632	Whistle
1323	Spectrogram 1	1	5590.873696080	5591.372419660	7149.905	18398.482	0.4987	11248.577	-63.60	palmyra092007FS192-071001-215537.wav	5590.8737	203.9307	Whistle
1324	Spectrogram 1	1	5591.927450740	5592.426174320	9973.435	20629.981	0.4987	10656.546	-63.61	palmyra092007FS192-071001-215537.wav	5591.9275	204.9845	Whistle
1325	Spectrogram 1	1	5593.029471710	5594.240082981	6102.467	23908.918	1.2106	17806.452	-63.02	palmyra092007FS192-071001-215537.wav	5593.0295	206.0865	Whistle
1326	Spectrogram 1	1	5595.515045681	5596.987084635	7286.528	23908.918	1.4720	16622.391	-63.58	palmyra092007FS192-071001-215537.wav	5595.5150	208.5720	Whistle
1327	Spectrogram 1	1	5596.991106599	5597.851806971	5829.222	23954.459	0.8607	18125.237	-63.23	palmyra092007FS192-071001-215537.wav	5596.9911	210.0481	Whistle
1328	Spectrogram 1	1	5598.475208339	5599.846698184	5783.681	21996.205	1.3715	16212.524	-62.24	palmyra092007FS192-071001-215537.wav	5598.4752	211.5322	Whistle
1329	Spectrogram 1	1	5605.875625488	5606.651864608	6557.875	24000.000	0.7762	17442.125	-61.07	palmyra092007FS192-071001-215537.wav	5605.8756	218.9326	Whistle
1330	Spectrogram 1	1	5608.200323621	5608.896123454	7377.609	23954.459	0.6958	16576.850	-64.96	palmyra092007FS192-071001-215537.wav	5608.2003	221.2573	Whistle
1331	Spectrogram 1	1	5609.121353458	5609.961944008	7286.528	24000.000	0.8406	16713.472	-63.01	palmyra092007FS192-071001-215537.wav	5609.1214	222.1784	Whistle
1332	Spectrogram 1	1	5618.243174087	5620.189804835	5419.355	23954.459	1.9466	18535.104	-62.61	palmyra092007FS192-071001-215537.wav	5618.2432	231.3002	Whistle
1333	Spectrogram 1	1	5628.249819923	5629.009971186	6284.630	23726.755	0.7602	17442.125	-63.15	palmyra092007FS192-071001-215537.wav	5628.2498	241.3068	Whistle
1334	Spectrogram 1	1	5629.267376905	5630.771591573	7559.772	20629.981	1.5042	13070.209	-63.18	palmyra092007FS192-071001-215537.wav	5629.2674	242.3244	Whistle
1335	Spectrogram 1	1	5633.739804003	5635.577841713	7650.854	24000.000	1.8380	16349.146	-63.78	palmyra092007FS192-071001-215537.wav	5633.7398	246.7968	Whistle
1336	Spectrogram 1	1	5638.542031679	5638.891942578	10155.598	12569.260	0.3499	2413.662	-57.46	palmyra092007FS192-071001-215537.wav	5638.5420	251.5990	Whistle
1337	Spectrogram 1	1	5638.996513651	5639.853192059	5738.140	21859.583	0.8567	16121.442	-59.23	palmyra092007FS192-071001-215537.wav	5638.9965	252.0535	Whistle
1338	Spectrogram 1	1	5640.311695995	5642.411161388	5464.896	24000.000	2.0995	18535.104	-53.54	palmyra092007FS192-071001-215537.wav	5640.3117	253.3687	Bout
1339	Spectrogram 1	1	5642.572035941	5643.163264701	8379.507	21859.583	0.5912	13480.076	-60.43	palmyra092007FS192-071001-215537.wav	5642.5720	255.6290	Whistle
1340	Spectrogram 1	1	5643.887218285	5644.550842403	5829.222	11931.689	0.6636	6102.467	-61.22	palmyra092007FS192-071001-215537.wav	5643.8872	256.9442	Whistle
1341	Spectrogram 1	1	5644.667479370	5645.496004027	7650.854	24000.000	0.8285	16349.146	-60.60	palmyra092007FS192-071001-215537.wav	5644.6675	257.7245	Whistle
1342	Spectrogram 1	1	5645.608619029	5646.388880113	6011.385	19445.920	0.7803	13434.535	-62.38	palmyra092007FS192-071001-215537.wav	5645.6086	258.6656	Whistle
1343	Spectrogram 1	1	5646.529648866	5647.289800129	8698.292	21313.093	0.7602	12614.801	-63.03	palmyra092007FS192-071001-215537.wav	5646.5296	259.5866	Whistle
1344	Spectrogram 1	1	5648.922718786	5650.977942571	6102.467	24000.000	2.0552	17897.533	-62.74	palmyra092007FS192-071001-215537.wav	5648.9227	261.9797	Whistle
1345	Spectrogram 1	1	5652.840114804	5654.702284300	5692.600	24000.000	1.8622	18307.400	-61.18	palmyra092007FS192-071001-220000.wav	5652.8401	2.9081	Whistle
1346	Spectrogram 1	1	5657.018938505	5657.638321015	12432.638	17168.880	0.6194	4736.243	-63.69	palmyra092007FS192-071001-220000.wav	5657.0189	7.0869	Whistle
1347	Spectrogram 1	1	5658.470867637	5659.412007296	11157.495	15529.412	0.9411	4371.917	-62.08	palmyra092007FS192-071001-220000.wav	5658.4709	8.5389	Whistle
1348	Spectrogram 1	1	5658.543262995	5658.816756571	9335.863	11612.903	0.2735	2277.040	-62.13	palmyra092007FS192-071001-220000.wav	5658.5433	8.6113	Whistle
1349	Spectrogram 1	1	5659.669413014	5660.067587485	10064.516	14390.892	0.3982	4326.376	-60.77	palmyra092007FS192-071001-220000.wav	5659.6694	9.7374	Whistle
1350	Spectrogram 1	1	5660.131938915	5660.920243928	5647.059	14573.055	0.7883	8925.996	-60.38	palmyra092007FS192-071001-220000.wav	5660.1319	10.1999	Whistle
1351	Spectrogram 1	1	5661.410923580	5663.606918854	5692.600	23499.051	2.1960	17806.452	-62.69	palmyra092007FS192-071001-220000.wav	5661.4109	11.4789	Whistle
1352	Spectrogram 1	1	5664.926123162	5665.284077990	5191.651	9882.353	0.3580	4690.702	-63.13	palmyra092007FS192-071001-220000.wav	5664.9261	14.9941	Whistle
1353	Spectrogram 1	1	5665.533439780	5666.904929624	3187.856	16030.361	1.3715	12842.505	-62.65	palmyra092007FS192-071001-220000.wav	5665.5334	15.6014	Whistle
1354	Spectrogram 1	1	5667.874222501	5669.265822168	6239.089	17760.911	1.3916	11521.822	-60.86	palmyra092007FS192-071001-220000.wav	5667.8742	17.9422	Whistle
1355	Spectrogram 1	1	5669.740413962	5670.452301652	6375.712	18125.237	0.7119	11749.526	-61.83	palmyra092007FS192-071001-220000.wav	5669.7404	19.8084	Whistle
1356	Spectrogram 1	1	5670.729817193	5672.660360083	5237.192	19537.002	1.9305	14299.810	-60.99	palmyra092007FS192-071001-220000.wav	5670.7298	20.7978	Bout
1357	Spectrogram 1	1	5672.998200072	5674.675359207	7833.017	24000.000	1.6772	16166.983	-62.56	palmyra092007FS192-071001-220000.wav	5672.9982	23.0662	Whistle
1358	Spectrogram 1	1	5675.258544039	5675.568235294	7058.824	12387.097	0.3097	5328.273	-61.97	palmyra092007FS192-071001-220000.wav	5675.2585	25.3265	Whistle
1359	Spectrogram 1	1	5675.628564759	5677.719986224	5100.569	17624.288	2.0914	12523.719	-61.47	palmyra092007FS192-071001-220000.wav	5675.6286	25.6966	Bout
1360	Spectrogram 1	1	5678.037724144	5678.898424516	8425.047	15802.657	0.8607	7377.609	-60.39	palmyra092007FS192-071001-220000.wav	5678.0377	28.1057	Whistle
1361	Spectrogram 1	1	5678.898424516	5680.591671509	7240.987	24000.000	1.6932	16759.013	-59.94	palmyra092007FS192-071001-220000.wav	5678.8984	28.9664	Whistle
1362	Spectrogram 1	1	5680.712330440	5681.500635453	6512.334	19628.083	0.7883	13115.750	-61.95	palmyra092007FS192-071001-220000.wav	5680.7123	30.7803	Whistle
1363	Spectrogram 1	1	5681.930988376	5684.332101095	5965.844	23908.918	2.4011	17943.074	-56.36	palmyra092007FS192-071001-220000.wav	5681.9310	31.9990	Whistle
1364	Spectrogram 1	1	5684.669946101	5685.132472002	4872.865	22406.072	0.4625	17533.207	-59.18	palmyra092007FS192-071001-220000.wav	5684.6699	34.7379	Whistle
1365	Spectrogram 1	1	5686.367217795	5686.701040837	5965.844	16121.442	0.3338	10155.598	-58.55	palmyra092007FS192-071001-220000.wav	5686.3672	36.4352	Whistle
1366	Spectrogram 1	1	5686.640711371	5687.843278713	6512.334	23908.918	1.2026	17396.584	-54.91	palmyra092007FS192-071001-220000.wav	5686.6407	36.7087	Whistle
1367	Spectrogram 1	1	5691.579686335	5692.782253677	6148.008	23863.378	1.2026	17715.370	-60.99	palmyra092007FS192-071001-220000.wav	5691.5797	41.6477	Whistle
1368	Spectrogram 1	1	5693.293043150	5694.925960678	4827.324	20857.685	1.6329	16030.361	-62.17	palmyra092007FS192-071001-220000.wav	5693.2930	43.3610	Whistle
1369	Spectrogram 1	1	5695.167278539	5697.705140783	5191.651	23134.725	2.5379	17943.074	-60.49	palmyra092007FS192-071001-220000.wav	5695.1673	45.2353	Bout
1370	Spectrogram 1	1	5697.687040575	5700.184680440	6056.926	23726.755	2.4976	17669.829	-60.55	palmyra092007FS192-071001-220000.wav	5697.6870	47.7550	Bout
1371	Spectrogram 1	1	5701.001135251	5702.638074743	6148.008	23362.429	1.6369	17214.421	-62.00	palmyra092007FS192-071001-220000.wav	5701.0011	51.0691	Bout
1372	Spectrogram 1	1	5702.722535994	5703.510841008	7286.528	22633.776	0.7883	15347.249	-56.46	palmyra092007FS192-071001-220000.wav	5702.7225	52.7905	Whistle
1373	Spectrogram 1	1	5703.687807440	5705.739009260	2914.611	23726.755	2.0512	20812.144	-61.28	palmyra092007FS192-071001-220000.wav	5703.6878	53.7558	Bout
1374	Spectrogram 1	1	5707.263333661	5707.802276885	11795.066	17032.258	0.5389	5237.192	-62.20	palmyra092007FS192-071001-220000.wav	5707.2633	57.3313	Whistle
1375	Spectrogram 1	1	5708.192407427	5709.773039418	5920.304	23863.378	1.5806	17943.074	-62.62	palmyra092007FS192-071001-220000.wav	5708.1924	58.2604	Bout
1376	Spectrogram 1	1	5710.082733410	5711.233015216	5692.600	19172.676	1.1503	13480.076	-62.06	palmyra092007FS192-071001-220000.wav	5710.0827	60.1507	Whistle
1377	Spectrogram 1	1	5711.498464863	5712.443626486	6603.416	15893.738	0.9452	9290.323	-61.85	palmyra092007FS192-071001-220000.wav	5711.4985	61.5665	Bout
1378	Spectrogram 1	1	5718.504729505	5718.770179152	10838.710	14481.973	0.2654	3643.264	-61.75	palmyra092007FS192-071001-220000.wav	5718.5047	68.5727	Whistle
1379	Spectrogram 1	1	5719.646970118	5721.251733895	5464.896	24000.000	1.6048	18535.104	-56.47	palmyra092007FS192-071001-220000.wav	5719.6470	69.7150	Whistle
1380	Spectrogram 1	1	5721.191404430	5722.249181055	8789.374	13889.943	1.0578	5100.569	-59.40	palmyra092007FS192-071001-220000.wav	5721.1914	71.2594	Whistle
1381	Spectrogram 1	1	5721.830896762	5722.784102314	8789.374	18580.645	0.9532	9791.271	-61.25	palmyra092007FS192-071001-220000.wav	5721.8309	71.8989	Whistle
1382	Spectrogram 1	1	5724.055045787	5725.917215283	4462.998	24000.000	1.8622	19537.002	-58.99	palmyra092007FS192-071001-220000.wav	5724.0550	74.1230	Bout
1383	Spectrogram 1	1	5725.925259212	5728.422899076	4326.376	23726.755	2.4976	19400.380	-53.35	palmyra092007FS192-071001-220000.wav	5725.9253	75.9933	Bout
1384	Spectrogram 1	1	5729.074460038	5731.009024892	5555.977	23817.837	1.9346	18261.860	-51.49	palmyra092007FS192-071001-220000.wav	5729.0745	79.1425	Bout
1385	Spectrogram 1	1	5731.395133470	5734.041586015	5191.651	23954.459	2.6465	18762.808	-60.71	palmyra092007FS192-071001-220000.wav	5731.3951	81.4631	Bout
1386	Spectrogram 1	1	5734.990769293	5735.879623415	5601.518	17943.074	0.8889	12341.556	-60.61	palmyra092007FS192-071001-220000.wav	5734.9908	85.0588	Whistle
1387	Spectrogram 1	1	5737.806144341	5740.689892783	5282.732	23863.378	2.8837	18580.645	-49.89	palmyra092007FS192-071001-220000.wav	5737.8061	87.8741	Bout
1388	Spectrogram 1	1	5740.701958676	5742.306722453	5783.681	23954.459	1.6048	18170.778	-51.58	palmyra092007FS192-071001-220000.wav	5740.7020	90.7700	Bout
1389	Spectrogram 1	1	5742.483688885	5744.044211054	6466.793	24000.000	1.5605	17533.207	-52.86	palmyra092007FS192-071001-220000.wav	5742.4837	92.5517	Whistle
1390	Spectrogram 1	1	5747.434724032	5747.720283501	6512.334	14072.106	0.2856	7559.772	-59.15	palmyra092007FS192-071001-220000.wav	5747.4347	97.5027	Whistle
1391	Spectrogram 1	1	5747.728327430	5749.550277283	6421.252	24000.000	1.8219	17578.748	-59.42	palmyra092007FS192-071001-220000.wav	5747.7283	97.7963	Bout
1392	Spectrogram 1	1	5754.292173605	5754.911556116	9927.894	23817.837	0.6194	13889.943	-58.38	palmyra092007FS192-071001-220000.wav	5754.2922	104.3602	Whistle
1393	Spectrogram 1	1	5755.100588441	5756.287067925	8561.670	19263.757	1.1865	10702.087	-57.35	palmyra092007FS192-071001-220000.wav	5755.1006	105.1686	Whistle
1394	Spectrogram 1	1	5758.676117488	5758.849061956	11294.118	13206.831	0.1729	1912.713	-57.54	palmyra092007FS192-071001-220000.wav	5758.6761	108.7441	Whistle
1395	Spectrogram 1	1	5759.335719642	5760.276859301	4781.784	23544.592	0.9411	18762.808	-53.06	palmyra092007FS192-071001-220000.wav	5759.3357	109.4037	Whistle
1396	Spectrogram 1	1	5761.559865930	5762.058589510	10155.598	20994.307	0.4987	10838.710	-60.80	palmyra092007FS192-071001-220000.wav	5761.5599	111.6279	Whistle
1397	Spectrogram 1	1	5763.599004595	5764.463726931	9108.159	13844.402	0.8647	4736.243	-58.88	palmyra092007FS192-071001-220000.wav	5763.5990	113.6670	Whistle
1398	Spectrogram 1	1	5765.252031944	5765.730645702	8880.455	19537.002	0.4786	10656.546	-59.25	palmyra092007FS192-071001-220000.wav	5765.2520	115.3200	Whistle
1399	Spectrogram 1	1	5766.241435175	5766.856795722	9700.190	23863.378	0.6154	14163.188	-59.69	palmyra092007FS192-071001-220000.wav	5766.2414	116.3094	Whistle
1400	Spectrogram 1	1	5767.078003761	5767.472156268	10929.791	20538.899	0.3942	9609.108	-57.84	palmyra092007FS192-071001-220000.wav	5767.0780	117.1460	Whistle
1401	Spectrogram 1	1	5767.500310018	5768.686789503	5510.436	24000.000	1.1865	18489.564	-58.90	palmyra092007FS192-071001-220000.wav	5767.5003	117.5683	Whistle
1402	Spectrogram 1	1	5768.912019507	5769.961752203	8197.343	18990.512	1.0497	10793.169	-59.07	palmyra092007FS192-071001-220000.wav	5768.9120	118.9800	Whistle
1403	Spectrogram 1	1	5771.248782894	5771.687177008	8060.721	18170.778	0.4384	10110.057	-58.89	palmyra092007FS192-071001-220000.wav	5771.2488	121.3168	Whistle
1404	Spectrogram 1	1	5772.238186125	5772.644404525	14072.106	17578.748	0.4062	3506.641	-59.78	palmyra092007FS192-071001-220000.wav	5772.2382	122.3062	Whistle
1405	Spectrogram 1	1	5772.668536311	5773.400533823	5692.600	23863.378	0.7320	18170.778	-60.72	palmyra092007FS192-071001-220000.wav	5772.6685	122.7365	Whistle
1406	Spectrogram 1	1	5773.581522219	5774.092311692	8652.751	19628.083	0.5108	10975.332	-59.73	palmyra092007FS192-071001-220000.wav	5773.5815	123.6495	Whistle
1407	Spectrogram 1	1	5774.804199383	5774.997253672	11385.199	20538.899	0.1931	9153.700	-58.30	palmyra092007FS192-071001-220000.wav	5774.8042	124.8722	Whistle
1408	Spectrogram 1	1	5776.750832867	5777.169117160	6694.497	18307.400	0.4183	11612.903	-61.18	palmyra092007FS192-071001-220000.wav	5776.7508	126.8188	Whistle
1409	Spectrogram 1	1	5777.611533239	5778.251025571	8516.129	24000.000	0.6395	15483.871	-60.41	palmyra092007FS192-071001-220000.wav	5777.6115	127.6795	Whistle
1410	Spectrogram 1	1	5778.440057896	5778.842254331	6648.956	15848.197	0.4022	9199.241	-60.99	palmyra092007FS192-071001-220000.wav	5778.4401	128.5081	Whistle
1411	Spectrogram 1	1	5780.591811562	5781.247391752	8743.833	23499.051	0.6556	14755.218	-61.57	palmyra092007FS192-071001-220000.wav	5780.5918	130.6598	Whistle
1412	Spectrogram 1	1	5781.569148900	5781.786334975	8333.966	12387.097	0.2172	4053.131	-60.55	palmyra092007FS192-071001-220000.wav	5781.5691	131.6371	Whistle
1413	Spectrogram 1	1	5782.952704638	5783.531867505	8425.047	23954.459	0.5792	15529.412	-59.54	palmyra092007FS192-071001-220000.wav	5782.9527	133.0207	Whistle
1414	Spectrogram 1	1	5783.765144174	5784.304087398	6375.712	19810.247	0.5389	13434.535	-59.23	palmyra092007FS192-071001-220000.wav	5783.7651	133.8331	Whistle
1415	Spectrogram 1	1	5786.021466177	5786.459860292	9017.078	18808.349	0.4384	9791.271	-62.17	palmyra092007FS192-071001-220000.wav	5786.0215	136.0895	Whistle
1416	Spectrogram 1	1	5786.717266010	5788.217458715	7514.231	23499.051	1.5002	15984.820	-59.48	palmyra092007FS192-071001-220000.wav	5786.7173	136.7853	Bout
1417	Spectrogram 1	1	5790.341058630	5792.110722946	9836.812	23544.592	1.7697	13707.780	-62.03	palmyra092007FS192-071001-220000.wav	5790.3411	140.4091	Whistle
1418	Spectrogram 1	1	5805.970423058	5806.292180206	15893.738	23817.837	0.3218	7924.099	-60.87	palmyra092007FS192-071001-220000.wav	5805.9704	156.0384	Whistle
1419	Spectrogram 1	1	5806.513388245	5806.992002004	9290.323	18762.808	0.4786	9472.486	-58.85	palmyra092007FS192-071001-220000.wav	5806.5134	156.5814	Whistle
1420	Spectrogram 1	1	5808.874281321	5810.390561883	8106.262	24000.000	1.5163	15893.738	-61.06	palmyra092007FS192-071001-220000.wav	5808.8743	158.9423	Whistle
1421	Spectrogram 1	1	5810.563509087	5811.287462671	7969.639	23407.970	0.7240	15438.330	-61.31	palmyra092007FS192-071001-220000.wav	5810.5635	160.6315	Whistle
1422	Spectrogram 1	1	5815.639230839	5817.364653547	4326.376	23863.378	1.7254	19537.002	-62.27	palmyra092007FS192-071001-220000.wav	5815.6392	165.7072	Bout
1423	Spectrogram 1	1	5817.614015337	5818.181112311	7559.772	19719.165	0.5671	12159.393	-62.94	palmyra092007FS192-071001-220000.wav	5817.6140	167.6820	Whistle
1424	Spectrogram 1	1	5818.864846251	5819.488250726	8379.507	23590.133	0.6234	15210.626	-62.36	palmyra092007FS192-071001-220000.wav	5818.8648	168.9329	Whistle
1425	Spectrogram 1	1	5819.653154001	5820.558095981	7514.231	24000.000	0.9049	16485.769	-56.43	palmyra092007FS192-071001-220000.wav	5819.6532	169.7211	Whistle
1426	Spectrogram 1	1	5822.754088518	5823.361405136	10383.302	23863.378	0.6073	13480.076	-62.93	palmyra092007FS192-071001-220000.wav	5822.7541	172.8221	Whistle
1427	Spectrogram 1	1	5823.944592704	5825.412609693	8106.262	23817.837	1.4680	15711.575	-60.69	palmyra092007FS192-071001-220000.wav	5823.9446	174.0126	Whistle
1428	Spectrogram 1	1	5825.999816489	5826.820297217	9882.353	23407.970	0.8205	13525.617	-61.69	palmyra092007FS192-071001-220000.wav	5825.9998	176.0678	Bout
1429	Spectrogram 1	1	5826.832363110	5828.553763854	5555.977	23908.918	1.7214	18352.941	-56.98	palmyra092007FS192-071001-220000.wav	5826.8324	176.9004	Whistle
1430	Spectrogram 1	1	5829.667849775	5829.804596563	10793.169	13480.076	0.1367	2686.907	-59.83	palmyra092007FS192-071001-220000.wav	5829.6678	179.7359	Whistle
1431	Spectrogram 1	1	5830.210814963	5830.343539786	11066.414	12796.964	0.1327	1730.550	-59.75	palmyra092007FS192-071001-220000.wav	5830.2108	180.2788	Whistle
1432	Spectrogram 1	1	5831.646656237	5832.237884997	5555.977	21495.256	0.5912	15939.279	-57.11	palmyra092007FS192-071001-220000.wav	5831.6467	181.7146	Whistle
1433	Spectrogram 1	1	5832.712476791	5832.945750724	11111.954	18398.482	0.2333	7286.528	-58.07	palmyra092007FS192-071001-220000.wav	5832.7125	182.7805	Whistle
1434	Spectrogram 1	1	5833.259466680	5833.685794901	9745.731	14390.892	0.4263	4645.161	-59.33	palmyra092007FS192-071001-220000.wav	5833.2595	183.3275	Whistle
1435	Spectrogram 1	1	5833.742102402	5834.321265269	5191.651	20903.226	0.5792	15711.575	-58.33	palmyra092007FS192-071001-220000.wav	5833.7421	183.8101	Whistle
